author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
AmiadCohen,2024-09-02 05:05:58,456,14,0,2,"אחת הטענות המוזרות שחוזרות פה בפיד היא היעדר התוחלת של המאמץ הצבאי בעזה. 
ולמרות שניתן היה לשפר דברים רבים, ובעיקר היה צריך לכבוש את עזה הרבה יותר מהר, צריך לזכור דבר אחד.

רק המאמץ הצבאי הצליח להשמיד כמעט לגמרי את היכולות הצבאיות של חמאס, ובעצם להפוך את הגבול עם עזה לגבול ללא איום צבאי משמעותי. זה עלה במחיר יקר, ומראש היה צריך להימנע מלהפקיר את הרצועה לחבורת מרצחים, אבל עכשיו, רק המאמץ הצבאי הביא להשג הזה.

איך שומרים על המצב הזה? שאלה טובה. נראה שהעזתים הולכים לנדוד עוד הרבה שנים בהנחיית דובר צה״ל ובעידוד ארטילריה. אבל בעוד כמה שנים, יתחיל להתבסס שם שלטון מקומי שיתייאש מהנדודים. 

מה שבטוח ימחוק את ההשג הצבאי, ויחזיר את מדינת הטרור הגיהדיסטית לגבולנו הדרומי, זה השארת חמאס בשלטון, ואת זה אסור לעשות בכל מקרה. 

וכל זה לפני ההשלכות של המהלכים האלה על הגזרות האחרות.

אז אפשר וכדאי להיות גאים במאמץ הצבאי. רחוק מלהיות מושלם, אבל התוצאות מדברות בעד עצמן. 

גם בעניין החטופים המאמץ הצבאי הוא הבסיס. גם תומכי העסקה (שלא קיימת), מוכנים למסור לחמאס נכסים שהצבא כבש במהלך המלחמה. זאת אומרת, קלפי המיקוח שלנו הם כתוצאה מהמעשה הצבאי, וללא כיבוש וביתור הרצועה לא היה לנו על מה להתמקח. אז נכון, המצב מסובך, אבל הפעולה הצבאית בעזה הביאה תוצאות טובות מאד והיא חיבת להמשיך. 
צה״ל מצידו, צריך להפיק לקחים ולהתכונן למלחמה מורכבת בהרבה בגבול הצפון."
ptr_dvd,2024-09-02 05:39:36,2525,183,8,5,"@Roy_Iddan ה""גלישה"" שאתה מתאר היא הרבה יותר מגלישה.
פעם הוא אמר בכנס שנכחתי בו שכל בילבולי המוח על אלימות משטרתית והפרת חוק מצד גורמי חקירה לא מעניינים אותו. בשביל לתפוס את הרעים צריך לשבור ידיים ורגליים והוא סומך על המשטרה שתדע להבחין מי הרעים."
ptr_dvd,2024-09-02 05:43:12,2401,142,2,6,הישג מדהים.
AmiadCohen,2024-09-02 06:09:34,361,14,0,0,קרדום לחפור בה
AmiadCohen,2024-09-02 06:23:17,318,9,0,1,בטמקא הבינו שהלכו צעד אחד יותר מדי עם ההסתה שלהם וערכו את הציוץ. https://t.co/gD5oSaDmjx
SagiBarmak,2024-09-02 07:07:04,1341,80,3,4,"החלטתה השערורייתית של ההסתדרות להשבית את המשק מהווה הזדמנות טובה להזכיר את המחיר הכבד שארגון העובדים הכוחני הזה גובה מהציבור הישראלי ואת הצורך הבהול להחליש אותו.

העבודה המאורגנת בישראל אינה דמוקרטית ואינה שקופה. היא מסכלת התייעלות של המגזר הציבורי, הופכת את העבודה במגזר הציבורי למטרה בפני עצמה ובכך פוגעת ברווחה של הציבור.

חשוב לזכור שכל הרעיון של עבודה מאורגנת במגזר הציבורי היא מופרכת מיסודה. ארגוני עובדים נוסדו בכדי למתן את עוצמתם העודפת לכאורה של בעלי הון אשר רואים לנגד את עיניהם את שורת הרווח בלבד. אולם במגזר הציבורי אין לא בעלי הון ולא שירותים למטרת רווח. אין לא תחרות על משרות ולא עמידה ממשית בתפוקות. בהגדרה ממש, עבודה בשירות המדינה מחסנת מפני העליות והמורדות של השוק הפרטי. כל זה הופך את ההסתדרות ללא יותר מאשר קבוצת לחץ מאורגנת שכפי שראינו אינה בוחלת באף אמצעי.

עוד על כך במאמרה המצויין של ריקי ממן מ- @hashiloach"
SagiBarmak,2024-09-02 07:08:26,384,3,0,0,"למאמר:
https://t.co/DV0Bro9Jye

לרכישת מנוי לכתב העת:
https://t.co/7wZVcO7X0K"
ptr_dvd,2024-09-02 07:33:30,5887,353,12,12,אירוע מדהים
ptr_dvd,2024-09-02 07:46:05,97,4,1,0,"@benisra91364090 עמדתה היא שמדובר בשביתה בלתי חוקית. האם הפרקליטים, עובדי משרד המשפטים, מתעלמים מעמדה זו?"
ptr_dvd,2024-09-02 08:33:12,2882,143,7,7,"יש קבוצות באוכלוסיה שאיבדו כל קשר למציאות, לא מסוגלות לקיים שיח בסיסי עם זולתם ויוצרות דמוניזציה קיצונית לכל מי שלא הם.
בנוסף, ולא פחות חמור מכך -
הן כופרות בחירות האישית והפוליטית של האינדיבידואל ומסרבות לקבל כללי משחק הוגנים שמובילים, לעתים, לתוצאות שאינן לרוחם.
זו בעיה אמתית."
SagiBarmak,2024-09-02 08:38:21,175,6,1,0,@KhenElazar @netaelbandel 🤡🤡🤡🤣🤣🤣
SagiBarmak,2024-09-02 08:49:15,91,2,0,0,@KhenElazar @netaelbandel 🤡
ptr_dvd,2024-09-02 09:50:01,31222,544,28,41,שלטון החוק של שרדינגר https://t.co/AVQNsuzDAV
SagiBarmak,2024-09-02 09:53:14,97,3,1,0,@DuduLagziel @Meir_Rubin @RazBotner לממשלה יש סמכות לפטור אזרחים ערבים מגיוס?
SagiBarmak,2024-09-02 10:00:11,15951,148,5,6,"ההסתדרות: עוברת על החוק.

בית הדין לעבודה: מקבלים את הצעת העבריין למתן את העברה שלו.

קרקס."
SagiBarmak,2024-09-02 10:19:42,82,0,1,0,"@DuduLagziel @Meir_Rubin @RazBotner חוקית, הממשלה יכולה לבצע הבחנות בשאלת הגיוס. כפי שאתה יודע, ערבים-מוסלמים אינם מתגייסים. מוסרית, נכון וראוי לדרוש שוויון בנטל מכולם."
ptr_dvd,2024-09-02 11:59:45,11009,478,27,39,"על התנהלות היועצת המשפטית לממשלה ובית הדין לעבודה בעניין השביתה הבלתי חוקית כבר אמרו חז""ל:
""Justice delayed is justice denied"""
ptr_dvd,2024-09-02 16:06:52,0,0,0,185,"RT @avishaigrinzaig: הפער הגדול הוא לא בין אחוז התמיכה בהישארות בציר פילדלפי על פני עסקה לבין התומכים ההפך.

הפער הגדול הוא בין אחוז התמיכה…"
AmiadCohen,2024-09-02 16:23:30,275,4,0,0,"אם זה הסרטון שאתם מדברים עליו, הוא לא אומר מה שאתם רוצים שהוא יגיד. https://t.co/Sw4ocJ5Jqe"
AmiadCohen,2024-09-02 16:43:28,156,2,0,0,"@Davidsherez במצב נפשי של מצוקה, משא ומתן הוא פריווילגיה. לצערי הרב, בחלקים רבים בציבור, ובעיקר בשמאל, יש תחושת עייפות מהמלחמה ורצון פנימי עמוק לחזור ל״שגרה״. 

הם כבר מזמן לא במקום של משא ומתן."
AmiadCohen,2024-09-02 16:46:19,224,1,0,0,בום
AmiadCohen,2024-09-02 17:17:50,677,26,1,1,"תגלית חדשה בשמאל הישראלי 
1. הימין הוא לא עדר של בבונים. מסתבר שיש שם כמה אנשים שחושבים.
2. אין ברירה ובדמוקרטיה צריך ממש לטעון טענות ולשכנע אנשים ולא רק לבוז להם ולצפות שיעשו בדיוק מה שאתה חושב. ושבמקרה שהם לא עושים צריך לשרוף את הרחובות. 

אני מתחיל להאמין שיש עתיד למדינה שלנו…"
AmiadCohen,2024-09-02 17:29:34,402,7,1,0,"@hasolidit אנכי היזם אשר הוציא אותך מבורותך ומעוניך
לא תשא את שם וולדמן לשווא
לא יהיה לך דעה אחרת מלבד של הוולדמנים
זכור את יום האקזיט לקדשו."
AmiadCohen,2024-09-02 17:34:40,1491,20,0,0,@tamnuniter די נו. ממך ציפיתי ליותר. הוא מדור המייסדים של הרלביות
ptr_dvd,2024-09-02 18:20:30,16761,1235,108,108,"נתניהו מדבר בהיגיון.
נשמע עניין קטן? לדבר בהיגיון מול אוקיינוס של אובדן עשתונות זה לא עניין קטן בכלל.
תידרש כאן מערבולת של רעש, שקרים ושיטנה כדי לטשטש את ההיגיון הפשוט.
אבל אל דאגה, התקשורת על זה."
ptr_dvd,2024-09-02 18:45:07,635,8,0,0,@tamnuniter פחות
AmiadCohen,2024-09-02 19:27:59,147,2,1,0,@rosnersdomain 35 אלף איש הצביעו עכשיו. הפער בין הסקרים גדול מדי גם אם משקללים הרבה משתנים. אשמח להתייחסותך לפער. https://t.co/5oFt1v1r7p
SagiBarmak,2024-09-02 19:28:26,2105,45,6,1,"השמרנות החדשה באמריקה מציבה בצורה גלויה את העובד האמריקאי במרכז. הסיבה המרכזית לכך היא תרבותית- הפועלים האמריקאים פשוט שמרנים יותר מבחינה תרבותית וחברתית מהשכבה הליברלית שמנהלת את התאגידים הגדולים. יש גם טיעונים כלכליים שמלווים את המפנה הזה, כגון ""פגעי הגלובליזציה"" (אותי, אישית, הטיעונים הללו לא משכנעים), אבל הדגש הוא על תרבות במובנה הרחב ביותר. בגיליון הקרוב של @hashiloach נפרסם מאמר מעניין מאוד על הפילוסופיה הפוליטית של ג'י די ואנס. שווה לעקוב."
AmiadCohen,2024-09-02 19:38:16,449,17,2,0,"אבו עלי עשה סקר שפורס את הפרטים שידועים ביחס להסכם. 
35 אלף איש ענו לסקר, ויצא ש81% מהציבור מתנגד להסכם. https://t.co/M5mAGJruin"
AmiadCohen,2024-09-02 19:41:01,52,0,0,0,@avishaigrinzaig יודעי ח״ן יודעים להגיד שבבצ׳יק מחזיק את המדינה במקום רגיש
AmiadCohen,2024-09-02 20:15:22,17,0,0,0,"@RichAvichai @rosnersdomain מסכים וכתבתי שצריך לשקלל, ועדיין, הפער גדול מדי. זה כבר קרוב ל50 אלף איש והתוצאה נשארת אותו דבר. כמעט פי 100 יותר אנשים מאשר הסקר של רוזנר."
AmiadCohen,2024-09-02 20:27:25,41,1,1,0,@Davidsherez @NogaArbell @mmagadli תראה לי אחד במערכת הביטחונית שהתנגד עקרונית לאסטרטגיה הזאת והציע אסטרטגיה אלטרנטיבית.
ptr_dvd,2024-09-03 05:23:50,8018,495,25,32,"פשוט לא יאמן איזו רמה נמוכה שולטת באולפנים.
כל מלחמה, בהגדרה, כרוכה בהחלטות שהן חשובות יותר מחייו של הפרט.
זו ליטרלי ההגדרה של מלחמה.
הדמגוגיה הזו כל כך מטופשת ואפשר להפוך אותה בקלות: ""אם אתה בעד רציחתם של ישראלים נוספים בעתיד ע""י חמאס תגיד את זה על השולחן!"",
זה כמו לקיים דיון על פרטי מתווה הגז עם ילד שעולה לא'.
לא יאמן שאנחנו נאלצים לכלות את משאבי השיח הציבורי על הרמה הזו."
ptr_dvd,2024-09-03 07:30:08,0,0,0,235,"RT @AmichaiChikli: הצעתי אמש בישיבת הממשלה כמענה לרצח אנשינו לגבות מחיר מיידי בקרקע וליצור מסדרון צפוני נוסף, כלומר להשתלט מחדש על מרחב התו…"
ptr_dvd,2024-09-03 08:01:04,0,0,0,2514,"RT @BillAckman: With the benefit of perspective from a distance, I think the protesters in @Israel are making a grave mistake. By protestin…"
AmiadCohen,2024-09-03 08:52:42,43,0,0,0,"למלחמה הוגדרו 3 יעדים בשלב מאד מוקדם של המלחמה
1 . השמדת שלטון חמאס
2. החזרת החטופים
3. מניעת איום עתידי מרצועת עזה.

מכיון שזה לא מדע, יש מרכיבים שסותרים בין המטרות, וחמאס עושה כל מאמץ כדי לייצר טריז ביניהם. הם מוכנים לותר מצידם על החטופים כדי לשמר את השלטון שלהם. עכשיו אפשר לחלוק על האסטרטגיה, אפילו כדאי שיהיו חולקים. אבל אי אפשר להגיד שאין עקביות ואין אסטרטגיה.

לגבי שאלת היום שאחרי התשובה של נתניהו ברורה. אי אפשר לדבר על היום שאחרי שלטון חמאס לפני השמדת חמאס. זה חסר משמעות.  גם ביוש מנסים למצוא מנהיגות אלטרנטיבית כבר שלושים שנה ולא מוצאים. אם היינו שכנים של השוודים כנראה שזה היה קל יותר. עכשיו זה לא אפשרי.

המחלוקת לגיטימית. הקבינט הגדיר את סדר העדיפויות שלו. ובמדינה דמוקרטית, הקבינט מקבל החלטות והאזרחים יכולים וצריכים להפגין. תצליחו לשכנע 5 ח״כים לפזר את הקואליציה, קדימה. ככה מתנהלת דמוקרטיה פרוצדורלית תקינה."
AmiadCohen,2024-09-03 09:20:34,3240,140,3,3,"אני בקרבי, שני האחים שלי בקרבי, ואהיה גאה מאד שהבן שלי ילך לקרבי. הכי קרבי שיש. 

באותה מידה אני מפחד למות בקרב, מפחד שהאחים שלי ימותו בקרב, ועוד יותר מפחד שהבן שלי יגיע לשלב הזה של מלחמה וחס וחלילה תיפול שערה משערות ראשו. 

ולכן אני נלחם היום הכי חזק שאפשר לנצח את המלחמה, להשמיד את האויבים שלנו ולהעביר לילדים שלנו מדינה בטוחה משגשגת ללא אויבים מסביב ( ואם יש אז שיהיו חלשים, מובסים ומורתעים, ושלנו יהיה צבא חזק גדול ואמיץ)"
AmiadCohen,2024-09-03 09:32:13,30,0,0,0,"@Davidsherez נקודות חוץ מזה שנקודות 6,8 ו9 לא נכונות , ושהוא מתעלם ממחירים נוספים של שלושת החלופות שהוא מציג. זה פשטני מאד, אבל סביר יחסית לשיח הרדוד בטוויטר"
AmiadCohen,2024-09-03 09:34:57,251,18,2,0,"@tamnuniter מי אתם נתינים נבחרים שתזכו להביע את עמדתכם מול בית המשפט??? אז מה אם נתינים אחרים בחרו בכם???? זה לא שכונה פה, זאת דמוקרטיה !!!!!!!!!!"
AmiadCohen,2024-09-03 10:00:41,261,2,1,0,@GadPerl @FeldmanSaraa איפה ראית שאמרתי את זה?
AmiadCohen,2024-09-03 10:19:24,271,25,1,0,"@AmirHetsroni @FeldmanSaraa גאה ללכת בדרכם של פראיירים כמו טרומפלדור, יגאל אלון, מאיר הר ציון עוזי נרקיס ואריק שרון, שנלחמו וניצחו מלחמות שאי אפשר היה לנצח"
ptr_dvd,2024-09-03 11:22:29,55,2,1,0,@UKinrot מוקיון https://t.co/tbH0x6uupS
ptr_dvd,2024-09-03 11:34:12,35,2,1,0,@UKinrot כרגיל - שיח ראוי עם אנשים שאתה אוהב את דעותיהם. רמה גבוהה.
SagiBarmak,2024-09-03 12:00:58,1446,76,5,2,"איזו מדינה שפויה לא הייתה כובשת לתקופה ארוכה את בסיס הטרור הגדול ביותר שידעה האנושות, בשעה שהוא ניצב לפתחה וכאשר פלשו אליה מתוכו לא פחות מ-6000 מרצחים ביום אחד? הדבר המזעזע באמת הוא הניסיון ליצור זעזוע מלאכותי ממהלך שהוא בגדר חובה לאומית והכרח ביטחוני. אנחנו בשלב שבו כל מי שמתנגד לכיבוש של הרצועה הארורה הזו מסכן ביודעין את הביטחון העתידי שלנו."
