author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
AmiadCohen,2024-09-02 05:05:58,456,14,0,2,"אחת הטענות המוזרות שחוזרות פה בפיד היא היעדר התוחלת של המאמץ הצבאי בעזה. 
ולמרות שניתן היה לשפר דברים רבים, ובעיקר היה צריך לכבוש את עזה הרבה יותר מהר, צריך לזכור דבר אחד.

רק המאמץ הצבאי הצליח להשמיד כמעט לגמרי את היכולות הצבאיות של חמאס, ובעצם להפוך את הגבול עם עזה לגבול ללא איום צבאי משמעותי. זה עלה במחיר יקר, ומראש היה צריך להימנע מלהפקיר את הרצועה לחבורת מרצחים, אבל עכשיו, רק המאמץ הצבאי הביא להשג הזה.

איך שומרים על המצב הזה? שאלה טובה. נראה שהעזתים הולכים לנדוד עוד הרבה שנים בהנחיית דובר צה״ל ובעידוד ארטילריה. אבל בעוד כמה שנים, יתחיל להתבסס שם שלטון מקומי שיתייאש מהנדודים. 

מה שבטוח ימחוק את ההשג הצבאי, ויחזיר את מדינת הטרור הגיהדיסטית לגבולנו הדרומי, זה השארת חמאס בשלטון, ואת זה אסור לעשות בכל מקרה. 

וכל זה לפני ההשלכות של המהלכים האלה על הגזרות האחרות.

אז אפשר וכדאי להיות גאים במאמץ הצבאי. רחוק מלהיות מושלם, אבל התוצאות מדברות בעד עצמן. 

גם בעניין החטופים המאמץ הצבאי הוא הבסיס. גם תומכי העסקה (שלא קיימת), מוכנים למסור לחמאס נכסים שהצבא כבש במהלך המלחמה. זאת אומרת, קלפי המיקוח שלנו הם כתוצאה מהמעשה הצבאי, וללא כיבוש וביתור הרצועה לא היה לנו על מה להתמקח. אז נכון, המצב מסובך, אבל הפעולה הצבאית בעזה הביאה תוצאות טובות מאד והיא חיבת להמשיך. 
צה״ל מצידו, צריך להפיק לקחים ולהתכונן למלחמה מורכבת בהרבה בגבול הצפון."
ptr_dvd,2024-09-02 05:39:36,2525,183,8,5,"@Roy_Iddan ה""גלישה"" שאתה מתאר היא הרבה יותר מגלישה.
פעם הוא אמר בכנס שנכחתי בו שכל בילבולי המוח על אלימות משטרתית והפרת חוק מצד גורמי חקירה לא מעניינים אותו. בשביל לתפוס את הרעים צריך לשבור ידיים ורגליים והוא סומך על המשטרה שתדע להבחין מי הרעים."
ptr_dvd,2024-09-02 05:43:12,2401,142,2,6,הישג מדהים.
AmiadCohen,2024-09-02 06:09:34,361,14,0,0,קרדום לחפור בה
AmiadCohen,2024-09-02 06:23:17,318,9,0,1,בטמקא הבינו שהלכו צעד אחד יותר מדי עם ההסתה שלהם וערכו את הציוץ. https://t.co/gD5oSaDmjx
ptr_dvd,2024-09-02 07:33:30,5887,353,12,12,אירוע מדהים
ptr_dvd,2024-09-02 07:46:05,97,4,1,0,"@benisra91364090 עמדתה היא שמדובר בשביתה בלתי חוקית. האם הפרקליטים, עובדי משרד המשפטים, מתעלמים מעמדה זו?"
ptr_dvd,2024-09-02 08:33:12,2882,143,7,7,"יש קבוצות באוכלוסיה שאיבדו כל קשר למציאות, לא מסוגלות לקיים שיח בסיסי עם זולתם ויוצרות דמוניזציה קיצונית לכל מי שלא הם.
בנוסף, ולא פחות חמור מכך -
הן כופרות בחירות האישית והפוליטית של האינדיבידואל ומסרבות לקבל כללי משחק הוגנים שמובילים, לעתים, לתוצאות שאינן לרוחם.
זו בעיה אמתית."
ptr_dvd,2024-09-02 09:50:01,31222,544,28,41,שלטון החוק של שרדינגר https://t.co/AVQNsuzDAV
ptr_dvd,2024-09-02 11:59:45,11009,478,27,39,"על התנהלות היועצת המשפטית לממשלה ובית הדין לעבודה בעניין השביתה הבלתי חוקית כבר אמרו חז""ל:
""Justice delayed is justice denied"""
ptr_dvd,2024-09-02 16:06:52,0,0,0,185,"RT @avishaigrinzaig: הפער הגדול הוא לא בין אחוז התמיכה בהישארות בציר פילדלפי על פני עסקה לבין התומכים ההפך.

הפער הגדול הוא בין אחוז התמיכה…"
AmiadCohen,2024-09-02 16:23:30,275,4,0,0,"אם זה הסרטון שאתם מדברים עליו, הוא לא אומר מה שאתם רוצים שהוא יגיד. https://t.co/Sw4ocJ5Jqe"
AmiadCohen,2024-09-02 16:43:28,156,2,0,0,"@Davidsherez במצב נפשי של מצוקה, משא ומתן הוא פריווילגיה. לצערי הרב, בחלקים רבים בציבור, ובעיקר בשמאל, יש תחושת עייפות מהמלחמה ורצון פנימי עמוק לחזור ל״שגרה״. 

הם כבר מזמן לא במקום של משא ומתן."
AmiadCohen,2024-09-02 16:46:19,224,1,0,0,בום
AmiadCohen,2024-09-02 17:17:50,677,26,1,1,"תגלית חדשה בשמאל הישראלי 
1. הימין הוא לא עדר של בבונים. מסתבר שיש שם כמה אנשים שחושבים.
2. אין ברירה ובדמוקרטיה צריך ממש לטעון טענות ולשכנע אנשים ולא רק לבוז להם ולצפות שיעשו בדיוק מה שאתה חושב. ושבמקרה שהם לא עושים צריך לשרוף את הרחובות. 

אני מתחיל להאמין שיש עתיד למדינה שלנו…"
AmiadCohen,2024-09-02 17:29:34,402,7,1,0,"@hasolidit אנכי היזם אשר הוציא אותך מבורותך ומעוניך
לא תשא את שם וולדמן לשווא
לא יהיה לך דעה אחרת מלבד של הוולדמנים
זכור את יום האקזיט לקדשו."
AmiadCohen,2024-09-02 17:34:40,1491,20,0,0,@tamnuniter די נו. ממך ציפיתי ליותר. הוא מדור המייסדים של הרלביות
ptr_dvd,2024-09-02 18:20:30,16761,1235,108,108,"נתניהו מדבר בהיגיון.
נשמע עניין קטן? לדבר בהיגיון מול אוקיינוס של אובדן עשתונות זה לא עניין קטן בכלל.
תידרש כאן מערבולת של רעש, שקרים ושיטנה כדי לטשטש את ההיגיון הפשוט.
אבל אל דאגה, התקשורת על זה."
ptr_dvd,2024-09-02 18:45:07,635,8,0,0,@tamnuniter פחות
AmiadCohen,2024-09-02 19:27:59,147,2,1,0,@rosnersdomain 35 אלף איש הצביעו עכשיו. הפער בין הסקרים גדול מדי גם אם משקללים הרבה משתנים. אשמח להתייחסותך לפער. https://t.co/5oFt1v1r7p
AmiadCohen,2024-09-02 19:38:16,449,17,2,0,"אבו עלי עשה סקר שפורס את הפרטים שידועים ביחס להסכם. 
35 אלף איש ענו לסקר, ויצא ש81% מהציבור מתנגד להסכם. https://t.co/M5mAGJruin"
AmiadCohen,2024-09-02 19:41:01,52,0,0,0,@avishaigrinzaig יודעי ח״ן יודעים להגיד שבבצ׳יק מחזיק את המדינה במקום רגיש
AmiadCohen,2024-09-02 20:15:22,17,0,0,0,"@RichAvichai @rosnersdomain מסכים וכתבתי שצריך לשקלל, ועדיין, הפער גדול מדי. זה כבר קרוב ל50 אלף איש והתוצאה נשארת אותו דבר. כמעט פי 100 יותר אנשים מאשר הסקר של רוזנר."
AmiadCohen,2024-09-02 20:27:25,41,1,1,0,@Davidsherez @NogaArbell @mmagadli תראה לי אחד במערכת הביטחונית שהתנגד עקרונית לאסטרטגיה הזאת והציע אסטרטגיה אלטרנטיבית.
ptr_dvd,2024-09-03 05:23:50,8018,495,25,32,"פשוט לא יאמן איזו רמה נמוכה שולטת באולפנים.
כל מלחמה, בהגדרה, כרוכה בהחלטות שהן חשובות יותר מחייו של הפרט.
זו ליטרלי ההגדרה של מלחמה.
הדמגוגיה הזו כל כך מטופשת ואפשר להפוך אותה בקלות: ""אם אתה בעד רציחתם של ישראלים נוספים בעתיד ע""י חמאס תגיד את זה על השולחן!"",
זה כמו לקיים דיון על פרטי מתווה הגז עם ילד שעולה לא'.
לא יאמן שאנחנו נאלצים לכלות את משאבי השיח הציבורי על הרמה הזו."
ptr_dvd,2024-09-03 07:30:08,0,0,0,235,"RT @AmichaiChikli: הצעתי אמש בישיבת הממשלה כמענה לרצח אנשינו לגבות מחיר מיידי בקרקע וליצור מסדרון צפוני נוסף, כלומר להשתלט מחדש על מרחב התו…"
ptr_dvd,2024-09-03 08:01:04,0,0,0,2514,"RT @BillAckman: With the benefit of perspective from a distance, I think the protesters in @Israel are making a grave mistake. By protestin…"
AmiadCohen,2024-09-03 08:52:42,43,0,0,0,"למלחמה הוגדרו 3 יעדים בשלב מאד מוקדם של המלחמה
1 . השמדת שלטון חמאס
2. החזרת החטופים
3. מניעת איום עתידי מרצועת עזה.

מכיון שזה לא מדע, יש מרכיבים שסותרים בין המטרות, וחמאס עושה כל מאמץ כדי לייצר טריז ביניהם. הם מוכנים לותר מצידם על החטופים כדי לשמר את השלטון שלהם. עכשיו אפשר לחלוק על האסטרטגיה, אפילו כדאי שיהיו חולקים. אבל אי אפשר להגיד שאין עקביות ואין אסטרטגיה.

לגבי שאלת היום שאחרי התשובה של נתניהו ברורה. אי אפשר לדבר על היום שאחרי שלטון חמאס לפני השמדת חמאס. זה חסר משמעות.  גם ביוש מנסים למצוא מנהיגות אלטרנטיבית כבר שלושים שנה ולא מוצאים. אם היינו שכנים של השוודים כנראה שזה היה קל יותר. עכשיו זה לא אפשרי.

המחלוקת לגיטימית. הקבינט הגדיר את סדר העדיפויות שלו. ובמדינה דמוקרטית, הקבינט מקבל החלטות והאזרחים יכולים וצריכים להפגין. תצליחו לשכנע 5 ח״כים לפזר את הקואליציה, קדימה. ככה מתנהלת דמוקרטיה פרוצדורלית תקינה."
AmiadCohen,2024-09-03 09:20:34,3240,140,3,3,"אני בקרבי, שני האחים שלי בקרבי, ואהיה גאה מאד שהבן שלי ילך לקרבי. הכי קרבי שיש. 

באותה מידה אני מפחד למות בקרב, מפחד שהאחים שלי ימותו בקרב, ועוד יותר מפחד שהבן שלי יגיע לשלב הזה של מלחמה וחס וחלילה תיפול שערה משערות ראשו. 

ולכן אני נלחם היום הכי חזק שאפשר לנצח את המלחמה, להשמיד את האויבים שלנו ולהעביר לילדים שלנו מדינה בטוחה משגשגת ללא אויבים מסביב ( ואם יש אז שיהיו חלשים, מובסים ומורתעים, ושלנו יהיה צבא חזק גדול ואמיץ)"
AmiadCohen,2024-09-03 09:32:13,30,0,0,0,"@Davidsherez נקודות חוץ מזה שנקודות 6,8 ו9 לא נכונות , ושהוא מתעלם ממחירים נוספים של שלושת החלופות שהוא מציג. זה פשטני מאד, אבל סביר יחסית לשיח הרדוד בטוויטר"
AmiadCohen,2024-09-03 09:34:57,251,18,2,0,"@tamnuniter מי אתם נתינים נבחרים שתזכו להביע את עמדתכם מול בית המשפט??? אז מה אם נתינים אחרים בחרו בכם???? זה לא שכונה פה, זאת דמוקרטיה !!!!!!!!!!"
AmiadCohen,2024-09-03 10:00:41,261,2,1,0,@GadPerl @FeldmanSaraa איפה ראית שאמרתי את זה?
AmiadCohen,2024-09-03 10:19:24,271,25,1,0,"@AmirHetsroni @FeldmanSaraa גאה ללכת בדרכם של פראיירים כמו טרומפלדור, יגאל אלון, מאיר הר ציון עוזי נרקיס ואריק שרון, שנלחמו וניצחו מלחמות שאי אפשר היה לנצח"
ptr_dvd,2024-09-03 11:22:29,55,2,1,0,@UKinrot מוקיון https://t.co/tbH0x6uupS
ptr_dvd,2024-09-03 11:34:12,35,2,1,0,@UKinrot כרגיל - שיח ראוי עם אנשים שאתה אוהב את דעותיהם. רמה גבוהה.
ptr_dvd,2024-09-03 12:11:45,16348,643,71,37,"אבל הוא צודק.
היטלר קיבל את סמכויותיו הטוטליטריות תוך רמיסת הרייכסטג, מעצר נבחרים, איומים על אחרים והתעלמות מהרוב הנדרש.
כל זה קרה בזמן שהייתה חוקה וביקורת שיפוטית חוקתית.
רמיסת הפרלמנט היא זו שהביאה קץ לחירות בגרמניה.
השופטים הגרמנים היו שייכים, ברובם, לאליטה הגרמנית הישנה, כמו גם הקצונה הבכירה, והם חיבבו את היטלר ובחלקם תמכו ממש במי שהבטיח לשים קץ לניוון של ויימאר ולהסיר את כתם מלחה""ע ה-1.
בהמשך כל המשטר הנאצי הושתת על לגאליזם מוקצן.
קרל שמידט לא היה הרי לבד.
באופן כללי כדאי ללמוד קצת לפני שלועגים. לא בדיוק מחמיא לך האירוע הזה."
ptr_dvd,2024-09-03 14:27:27,859,19,6,0,@eldenroee @Bar_ShemUr פרופ' פודוקסיק טוען שאין אף דמוקרטיה שקרסה אל דיקטטורה בהכרעה על פי כללי המשחק. עד כה לא מצאתי ראיה שהוא טועה. האם זה יכול לקרות תיאורטית? בוודאי
ptr_dvd,2024-09-03 14:29:03,1113,27,8,0,@dror_reshef @Bar_ShemUr בדיוק להפך. הסיבה שהיה להיטלר שני שליש מהפרלמנט היא שהוא הוציא מחוץ לחוק את המפלגה הקומוניסטית. מי יחליט איזו מפלגה צריכה להיות מחוץ לחוק? זה משחק מסוכן מאוד.
ptr_dvd,2024-09-03 14:31:36,1408,44,7,0,@UriZung @Bar_ShemUr אני בוודאי לא מתכוון לומר ואכן לא אמרתי שבית המשפט הגרמני הכתיר את היטלר לדיקטטור. אני רק מציין שכללי הפרלמנט וכללי ההצבעה החופשית נרמסו. שני שליש הושגו רק לאחר הוצאת המפלגה הקומוניסטית מחוץ לחוק. אימה וטרור הוטלו על המצביעים. ובית המשפט לא עשה דבר.
ptr_dvd,2024-09-03 15:13:21,1485,23,1,1,מעניין https://t.co/a0fwEfzgzn
ptr_dvd,2024-09-03 15:19:46,7837,438,4,23,"דיון מדהים.
ובשוליו - עציון טוען שגרינצייג ""שופר של נתניהו"".
מצחיק נכון?
האמת שזה מבהיל.
הנטייה לסמן ולמחוק את הצד השני לדיון כי הוא אומר דברים שלא נוחים לך אלו ניצני הטוטליטריזם.
זה אותו עציון שטען שנתניהו תכנן את הרג החטופים.
אגב עציון ורוזנאי הגיעו לכנס בפולין בו דיברו על סכנות הפופוליזם."
ptr_dvd,2024-09-03 15:36:28,207,1,0,0,"@truthseeke31432 @dror_reshef @Bar_ShemUr תודה!
אקרא בעיון"
AmiadCohen,2024-09-03 15:46:42,72,0,1,0,@tamnuniter ברור שהתמנון יליד שנות ה80
AmiadCohen,2024-09-03 19:18:09,939,64,0,9,"צפיתי עכשיו בדברים של גנץ ואייזנקוט.

הם פשוט לא אומרים כלום. הם תומכים בטוב ונגד הרע, אבל הם לא מציעים שום דבר. הם לא טוענים שום טיעון קונסטרוקטיבי. הם לא מציעים איך לעשות את הדברים האלה. מבאס שאלה לכאורה האלטרנטיבה הפוליטית לנתניהו. זה כל כך מביך.  

בשולי הדברים, הם היו רמטכ״לים ושר ביטחון ב15 שנים האחרונות. הם אחראיים ב95% על המצב הגרוע שצהל נמצא בו. הם תכננו את הגדר עם עזה. הם רוקנו את צבא היבשה מתוכן, הם סגרו אוגדות וחטיבות מתמרנות. מי שיודע איך תר״ש גדעון של אייזנקוט תחת יעלון, ותר״ש תנופה של כוכבי תחת גנץ נעשו ללא שיתוף המלל והדרג המדיני כנדרש.  הם שותפים מלאים לכשלון של נתניהו בבניין הכח של צה״ל. והם אחראיים על ה7.10 לא פחות ממנו, ואולי אף יותר."
AmiadCohen,2024-09-03 20:50:31,310,7,0,1,"שאלות לשר הביטחון והרמטכ״ל לשעבר

1. מה ההשלכות של חזרת חמאס לשליטה בעזה עם ערבויות אמריקאיות שישראל לא תתקוף יותר?
2. מה ההשלכות של השארת שלטון חמאס על החזית הצפונית?
3. מה ההשלכות של ניצחון חמאס בפועל על מוטיווצית הפיגועים של חמאס באיו״ש?
4. מה הקו האדום שבו לא תחתום על עסקה עם חמאס להשבת החטופים?
5. במידה ותצטרך לכבוש מחדש את פילדלפי, מה אתה מתכנן לעשות שם? להשאיר שם לנצח? להשמיד שם את המנהרות ולצאת?
6. איזה רמה של בניין כח של חמאס יצדיק את הכיבוש מחדש של ציר פילדלפי?
7. לאחר סבב העסקה הראשון, מה יקרה עם חמאס ישנה את תנאי העסקה לסבב השני לאחר יציאת צה״ל מעזה ואבדן המנוף הצבאי?
8. האם חמאס הסכימו לפרמטר סביב עזה או שיותר במסגרת העסקה לתושבי עזה לחזור לגדר? האם זאת תהיה עילה לביטול העסקה?"
