author_username,created_at,impression_count,like_count,reply_count,retweet_count,text,word_count
ptr_dvd,1730883708,752,22,2,0,"אבל מפרנס יהודים טוב יותר מאסטרולוגיה, הומאופתיה, נורמרולוגיה ואלכימיה.",9
ptr_dvd,1730884922,587,50,2,1,"ח""כ כהנא, אתה תמכת בהענקת פטור גורף ומוחלט לחרדים משירות צבאי מגיל 21. בהחלט יש מקום לדון באיך נכון להתמודד עם המחסור הקיצוני בחיילים (שנוצר בין היתר תחת אייזנקוט וגנץ כרמטכ""לים - עניין בו אתה שותק) ועם הסירוב של החרדים לשאת בעול, אבל הציניות שלך בדיון הזה באמת שומטת לסת.",50
ptr_dvd,1730885813,4820,252,18,5,"עיתונאים ישראלים מקוננים. אמסטרדמסקי שובר שיאים, אפילו של עצמו, ומפרסם את קלסתר פניו של נירון קיסר.",16
ptr_dvd,1730888242,3831,200,16,12,העתירות נגד הרפורמה המשפטית במקסיקו נדחו על ידי בית המשפט העליון המקסיקני. דחייה על הסף.,15
ptr_dvd,1730889788,424,18,2,0,"ראשית, אני מציע לנבחר ציבור לא לזלזל באיתגור מאזרחים. לגופו של עניין, אני לא טוען את זה, חלילה. אבל כדאי שתנמק לציבור מדוע כל השיקולים שלך שכלל לא עסקו בצורכי צה""ל אלא בהיתכנות הריאלית של גיוס המוני חרדים והמסקנות שיש לגזור מכך - לפתע לא רלוונטיים. אתה ובנט רצתם שנים על הקמפיין שצריך לשחרר את כל החרדים כי זו מלחמה חסרת תוחלת ובינתיים המדינה מפסידה מכל הכיוונים. אגב ראש המפלגה שלך גנץ היה שר ביטחון, למה הוא לא הוציא צווי גיוס לכולם? ברור למה, כי הריאליה לא מוכתבת בחקיקה, אף לא בפסיקה.",92
ptr_dvd,1730965543,1747,106,0,1,"אני נוטה לחשוב שלא קראת את הציוץ במלואו. שכן כתבתי במפורש שאני לא מדבר על ""עידוד"" או על היעדר ביקורת עניינית. אני מדבר על משהו אחר לגמרי. אני מעריך אותך מאוד ואני חושב שאת אשת תקשורת מאוד הגונה. בדיוק משום כך אני בטוח שאת מבינה היטב למה אני מתכוון. למעשה כתבתי בהרחבה ובפירוש.",53
ptr_dvd,1730964620,27442,951,131,110,"שימו בתאגיד השידור הציבורי ובתחנת הרדיו של צה""ל אין ולו איש תקשורת אחד שאפילו נוטה במעט, מדי פעם, לתמוך בקואליציה. אני לא מדבר על חצי, לא מדבר על שליש, לא מדבר על נתח מהעוגה, אין אפילו אחד. גם מעט אנשי הימין שעובדים שם חייבים, ללא הרף, לאותת עד כמה הם בזים ומתעבים את הקואליציה. ואני לא מדבר על ביקורת עניינית, אני מדבר על איתות ""אין חלקי עמהם"". ובעיני השמאל זה מצב תקין לחלוטין. והסיפור האמיתי הוא לא הקואליציה, אלא העובדה שדרך המחשבה, אופן הקיום, פילוסופיית טבע האדם וניתוח המציאות של למעלה מחצי מהציבור לא זוכה לייצוג כלשהו בתקשורת. והתקשורת היא המדיום העיקרי כיום לעיצוב התודעה, התרבות והפוליטיקה. --- הבוקר אילנה דיין בגל""צ מתארת את הניצחון של טראמפ: ""האם זהו סיפורו של האיש שניצח את את כל מה שחשבנו והנחנו על פוליטיקה או האם זהו סיפורה של אישה שלא הצליחה לייצר אמון בכפרים"". עזבו את זה שבלתי נתפס שאילנה דיין יכולה בכלל לשדר בערוץ הצבאי אחרי פרשת סרן ר', נניח לזה לרגע. שימו לב לכל מה שמובן מאליו בעיניה. והניתוח של המובן מאליו הוא תמיד המעניין ביותר. א. טראמפ ניצח את הנחות היסוד של הפוליטיקה. ב. כל מה שחשבנו - כולנו - על פוליטיקה הוביל למסקנה שטראמפ ייכשל ואין לא שום סיכוי. ג. הכפריים הם ""משהו אחר"" (ובמרומז - נחות). ד. הבעיה היחידה היא מועמדת שלא יצרה אמון אצל אותה אוכלוסיית כפרים אחרת. ה. קמלה הצליחה בערים. כל אחת מהנחות היסוד הללו היא הבל מוחלט ולמעשה כזב בוטה. אפילו לא ""אמת לשעתה"". אבל אין בתקשורת קול שיערער את אותו ""מובן מאליו"" שמוזרק לתודעות בין המילים, בין השורות, דרך המסכים והרדיו. העמידה של האזרחים, עם תודעתם החופשית, מול הכתישה האדירה הזו מכל מוקדי התרבות והכוח, היא משהו מדהים. רוח החירות שבאדם חזקה יותר ממה שרבים שיערו. בצלם אלהים ברא אותו.",288
ptr_dvd,1730975332,2572,98,4,1,"אפרופו הימלטותה של ענבל אור - אני מדי פעם אני חוזר לצילום הזה מ-2016 של הצלם עופר וקנין. השופטים נכנסים לאולם, ענבל אור מבולבלת, לא מבינה עדיין עד הסוף מה קורה והיא נלכדת בין הגלימות של עורכי הדין שקמו לקראת השופטים. צילום פשוט מדהים בעיני.",45
ptr_dvd,1731048480,7075,425,12,31,"אני עוקב אחרי איאן חירסי עלי כמעט שני עשורים. בערך מאז רציחתו ברחובות הולנד של שותפה לסרט על מצב הנשים באסלאם, תיאו ואן גוך. האירועים בהולנד לא באים יש מאין. זה תהליך של עשורים שהוביל במקביל גם את וילדרס, ידיד ישראל יקר, לשלטון. היהודים, תמיד, הם האחרונים להבין, והראשונים לחטוף.",50
ptr_dvd,1731060677,147,8,1,0,"ומה היה כאן בשומר חומות? שיטור, בכל מקום, מסוגל לעמוד בקיבולת של שיגרה בלבד.",14
ptr_dvd,1731070447,2132,102,1,6,מנהיג שמכתיב לעומת דור שלם של מנהיגים שמכתיבים להם. נקודה למחשבה.,11
ptr_dvd,1731243491,2324,124,3,2,"אלא שבג""ץ דחה, בצדק, את העתירות הללו עליהן מענית מדבר. מסתבר שברוורמן צדק, ובית המשפט העליון גיבה את עמדתו. אז בעצם אין שום בסיס ללעג הזה של חן מענית. אין פה שום כלום מלבד הדחף ללינץ' ולהיות אחד מהמעגל.",39
ptr_dvd,1731262780,34175,660,29,90,"כמה מילים על מיקי איתן ז""ל, על אבא שלי ז""ל ועל מה שאירע לפוליטיקה הישראלית. --- הרבה הספדים נשמעו פה בימים האחרונים על מיקי איתן. אלה דיברו על כך שהיה מראשוני פורום קהלת, אלה על ערכים של שלטון החוק, אלה דיברו על הליברליזם, אלה דיברו על ערכי האחיזה בארץ ישראל, אלה דיברו על כך שהוא היה בין הבודדים שהתריעו בזמן אמת על המהפכה החוקתית, אלה דיברו על מאבקו ברב כהנא, אלה דיברו על מאבקיו בהסתרת השב""כ את פרשת ""שמפניה"", ואלה דיברו על מאבקו בשי ניצן בזמן שאזרחים הופשטו מזכויותיהם בהתנתקות. מיקי איתן היה אדם מיוחד מאוד וכל אחד מן המספידים אחז איבר אחר של הפיל הזה. אני מבקש להוסיף זוית אחרת. הכישלון של המיקיאיתניזם יחד עם המהפכה החוקתית וההתנתקות הם אירועים ""פיבוטיאליים"". זה ציר ששינה את החיים הפוליטיים בישראל, ולא לטובה. רבים, רובם צבועים או בורים, מתגעגעים ל""ליכוד של פעם"". אבל גם אם נשים בצד את הציניות הארסית בכך שאותם המתגעגעים כינו את בגין היטלר, לא ניתן להתעלם מכך שאכן חל שינוי מסוים בתרבות עצמה של הימין. והסיבה לכך היא לא הגעתם של הפראים החדשים, כפי שמנסים לשטוף את המוח בתקשורת, אלא העובדה שהפראים הישנים רמסו את המיקיאיתנים. אנשים כמו מיקי איתן, כמו דרור חוטר ישי או כמו גביזון נרמסו עד דק בכוחנות אדירה. גרם אחד של חסד לא ניתן להם. אנשי חירות בישראל הבינו היטב שכך לא ניתן להמשיך אם אין בכוונתם להיות אבק. אז צמח פה דור של קילרים. וכפי שהוכח ברפורמה - אולי גם זה לא היה מספיק כי ברגע האמת הימין, הפטריוטי, שוב העדיף את שלום הילד במשפט שלמה הישראלי. כל עוד מחנה השמאל לא יכבד את הזכויות הפוליטיות של אנשים שחושבים אחרת מהם המגמות הללו רק יקצינו. בעיני כישלון המיקיאתניזם הוא אחד המנועים העיקריים לשינוי שחל בימין, וזה, אגב, לא ייחודי לישראל. --- בשולי הדברים יש לי פינה חמה בלבי למיקי איתן. כשההורים שלי עלו ארצה כמעט חסרי כל, אבי התקשה מאוד למצוא עבודה שתתאים לכישוריו, למעשה עד מותו לא מצא עבודה שכזו. ברגעי מצוקה קשים השפיל עצמו, לתפיסתו, ושלח מכתב לכמה חברי כנסת על כך שהוא עלה מתוך ציונות והוא מחפש תעסוקה שתתאים לכישוריו. היחיד שהשיב לו באמפתיה אותנטית והזמין אותו לכנסת לשיחה בניסיון לסייע היה מיקי איתן. יהי זכרו ברוך.",357
ptr_dvd,1731391996,2165,156,1,0,אז יאמרו בגויים הגדיל ה' לעשות עם אלה מגיע קודם ליהודים שאומרים הגדיל ה' לעשות עמנו.,16
ptr_dvd,1731394478,39337,1387,94,287,"למיטב הבנתי אלו העובדות על פי הפרסומים (בערבון מוגבל) - אין חשד לגניבת מסמכים בפרשת ההדלפה. אז מה יש בעצם? יש קצין שהמסמכים היו על שולחנו במסגרת מילוי תפקידו בלי לבצע שום פעולה אסורה. אותו קצין חשב שטובת המדינה היא שהמידע יגיע לידיעת רה""מ. המידע הועבר ללשכת רה""מ. המידע הועבר לאיש קשר בלשכת רה""מ, פלדשטיין, שעסק בתחומי הביטחון. המידע פורסם בעיתון זר. --- מבחינה משפטית יש כאן שתי הערות: נראה שבדיעבד במסגרת החקירה התברר שיש בעיה ביורוקרטית עם העסקתו של אותו פלדשטיין (עניין שולי וזניח ביחס לווליום של הפרשה). אבל חשוב מכך, משום מה לא מציינים בתקשורת שחוק השב""כ מסמיך את רה""מ להתיר פרסומו של מידע האסור בפרסום. הרציונל הוא בדיוק הגמישות שנדרשת בתפקיד לצרכי דיפלומטיה, לוחמה פסיכולוגית בינ""ל והשפעות שונות על גורמים שונים. ממילא, הדרישה מרה""מ בסיטואציה דיפלומטית מורכבת, ובשעת מלחמה, ""לצאת מהארון"" ולהצהיר כי הוא הורה על הדלפת המידע היא אווילות, או יותר נכון רשעות, של ביורוקרטים ברשויות אכיפת החוק. זה עניין שאסור היה, מלכתחילה, לגעת בו. אם מערכת הביטחון סבורה שהיה כאן סיכון של חשיפת מקורות, היה צריך להציף את זה מול רה""מ - בדיוק כמו שעשו בהדלפה הרגישה שאירעה תחת בנט. ובדיוק כמו שהיה אצל כל ראש ממשלה בעבר. זה לא עניין לחדרי חקירות. על האירוע המשונה הזה אנשים נמצאים במרתפי השב""כ שבועות ארוכים משל היו מחבלים, ובמשך תקופה ארוכה אף נשללה מהם זכות היוועצות עם עו""ד. ההתנהלות הזו חושפת, בעיקר, עד כמה מערכת הביטחון רוצה לשים תג מחיר על מי שמחליט לעשות מעשה ולהעלות לראש הממשלה עם מידע שלדעתו חיוני שיובא לידיעתו. אני רק מזכיר שבעשורים הראשונים למדינה אנשים רבים פשוט דפקו על דלתו של ראש הממשלה או הרימו לו טלפון. היום, בעיני ביורוקרטים שיושבים מאחורי מראות חד צדדיות, העברת מידע לרה""מ היא כמעט בגדר העברת מידע לגורם זר. מישהו כאן הלך לאיבוד. והתקשורת לא עוצרת לרגע ותוהה מה לעזאזל קורה כאן. כלב השמירה של הדמוקרטיה נובח על האזרחים. בלתי נתפס.",306
ptr_dvd,1731398110,821,114,2,1,זה שאצלך הכל פרסונלי לא אומר שאתה צריך להשליך את זה על הזולת,13
ptr_dvd,1731397776,2777,227,8,0,ברור. מה השאלה בכלל אני לא מצליח להבין.,8
ptr_dvd,1731399172,334,6,0,0,מניטו קרא לזה קינאה יהודית ברגש הדתי שנחווה על ידי הגויים באמצעות חפצים.,13
ptr_dvd,1731398843,2527,423,9,8,לא יאמן הסגנון של הערוץ הזה. למה אני משלם על זה?,11
ptr_dvd,1731483655,9677,644,50,44,"רציתי לומר שזה בלתי נתפס ואפילו מבהיל שמדובר במשפטן, ועוד אחד שעמד בראש התביעה - אבל אז נזכרתי שעסקינן במשפטן ישראלי. אז בעצם זה דווקא הגיוני לגמרי.",27
ptr_dvd,1731503584,0,0,0,73368,RT : This is unacceptable. Do the people of Italy live in a democracy or does an unelected autocracy make the decisions?,22
ptr_dvd,1731477978,5052,217,10,6,"נכון מאוד. זהו החסד של חירות פוליטית אזרחית. הפלירטוט הישראלי עם סינדול, הגבלה ודיכוי הזכויות הפוליטיות זה אירוע מסוכן מאוד לחברה שלנו והוא מוביל, חס ושלום, במורד הדרך לחיכוך נורא. שלא נדע.",32
ptr_dvd,1731439292,5340,215,9,16,"תחליפו בכל מקום את ""האינטרס הציבורי"" ב""רצון האל"", אין שום הבדל. כוהנים עם גלימות מסווים את שיקוליהם בערך חיצוני שהם מתיימרים להיות ככלי ריקן, כצינור, לתיווכו לקהל. בכך נמנע כל דיון רציני במדיניות ובשיקולים לגופם. ההרגלים משתרשים ונוצר ניוון תרבותי. חפני ופנחס נועצים מזלגות בבשר.",45
ptr_dvd,1731501391,32,0,1,0,לא דיברתי על בגץ הסבירות אלא על בגץ הנבצרות,9
ptr_dvd,1731499786,137,5,1,0,"אח יקר זה מזכיר לי את הדיונים האם להמשיך לקרוא לרב שסרח ""רב"". בעיני יש ערך דידקטי שהציבור ידע שיש משפטנים כאלה ויש רבנים כאלה. החיים מורכבים.",27
ptr_dvd,1731499734,108,7,1,0,"אריה היקר, עצם הפלירטוט עם הרעיון הזה, והלגיטימציה שבית המשפט העליון נתן לו עת פסל חוק יסוד שנגע בנושא - מהווה פגיעה קשה מאוד בחיים הדמוקרטיים שלנו. כל כמה חודשים מוגשת עתירת נבצרות חדשה והנגיף התודעתי שכולל את הרעיון להדיח ראש ממשלה שלא באמצעות הפרלמנט מכרסם בנו מכל עבר.",49
ptr_dvd,1731325655,156,1,1,0,"וּבְנָיָהוּ בֶן יְהוֹיָדָע בֶּן אִישׁ חי [חַיִל] רַב פְּעָלִים מִקַּבְצְאֵל הוּא הִכָּה אֵת שְׁנֵי אֲרִאֵל מוֹאָב. ""אראל-דודה"" וכו'",18
ptr_dvd,1731589906,7435,580,15,28,"זה הפרומו בערוץ 12 לכתבה על שר בממשלת ישראל, רון דרמר. הוא מתואר כ""איש הצללים"" שאיש לא יודע על קיומו, והפרומו מלא בתמונות מטושטשות. מוצג כחשיפה ראשונה על דמות מיסתורית שנמצאת בקבינט ואיש לא ידע. רמה של צהובון בריטי סטייל ""לא תאמינו מי נגס בישבנה של כוכבת הריאליטי!!!"". תת רמה.",50
ptr_dvd,1731609493,3471,204,4,22,"רמת חוסר המחויבות של הארגון הזה להגינות בסיסית היא פשוט בלתי נתפסת. העובדות: לפני למעלה מ-4 שנים נתניהו חתם על תצהיר שקובע כי הנכס שייך למדינה. הנכס נרשם טכנית בתקופתו כשגריר באו""ם ומאז ומתמיד שימש את מדינת ישראל. הסיבה לרישום האישי, כמו גם לעיכוב בשינויו הרישום נעוצה בכלל בטיב ההתאגדות של יתר בעלי הדירות בנכס (ראו מטה). נתניהו מעולם לא טען לבעלות והיה ברור לכולם כולל כולם שזה נכס של המדינה. אבל למה לא לצרף אילוסטרציית AI של נתניהו צוחק כמו נבל בסרט ולגייס מימון לעמותה ממוכי רל""בת. זיהום של השיח הציבורי.",92
ptr_dvd,1731616836,25420,1775,120,214,"אין שום דמוקרטיה על פני כדור הארץ שבה יועץ משפטי יכול לומר לראש הממשלה שהוא צריך לפטר שר. חשוב להבין, מי שנפגע פה זה לא השר, אלא כולנו. זה בכלל לא משנה מה שמתם בקלפי, אם אין לכם כבוד לזכויות הפוליטיות של חבריכם האזרחים אתם לא דמוקרטים.",47
ptr_dvd,1731666122,6821,719,44,34,למה אתה לא עשית זאת כשר ביטחון?,7
ptr_dvd,1731667213,636,39,5,2,"זה לא וואטאבאוטיזם. זה לב העניין. גם את תוציא טריליארד צווי גיוס החרדים לא פשוט יתגייסו למחרת. בגלל זה גנץ לא הוציא את כל צווי הגיוס, כי הוא ידע שזה לא יעזור. זה אירוע חברתי שצריך להניע בשינוי מוחלט של התמריצים ולא בפופוליזם.",43
ptr_dvd,1731827931,18215,703,64,116,"על פי הפרסומים בכוונת פרקליט המדינה להגיש כתב אישום נגד הקצין מפרשת מסמכי סינוואר לפי ס' 112(א) לחוק העונשין - ""מסירת ידיעה סודית"". בואו ננתח את הסעיף בחוק: ""מי שמסר ידיעה והתכוון לפגוע בבטחון המדינה, דינו - מאסר חמש-עשרה שנים"". א. האם נמסרה ידיעה? טכנית כנראה ברור שכן. אבל האם ""נמסרה ידיעה"" במובן המשפטי? כלומר הוצאה מתחומי המוסמכים לכך? נדמה שלא יהיה קשה לסנגור לתקוף כבר כאן. וכי זה לא אבסורד לטעון שקצין צה""ל שמעביר מידע ללשכת רה""מ ""מוסר ידיעה סודית"", משל היה רה""מ גורם זר? ב. האם הקצין מוסמך למסור מידע אל מחוץ למערכת? נראה שברור שהתשובה לכך היא שלילית. אבל איך אפשר לבסס את הטענה שקצין לא מוסמך להעביר מידע לרה""מ? גם כאן יהיה להגנה מקום טוב להתבצרות. ג. האם הייתה כוונה לפגוע בביטחון המדינה? ברור לא. אבל מבחינה משפטית דיי בכך שהיה ניתן לצפות שתהיה פגיעה כדי להגדיר זאת כוונה. האם מי שמוסר מידע לרה""מ צפה, או היה צריך לצפות, שתהיה פגיעה בביטחון המדינה? ולא שזה הקריטריון המשפטי, אבל למה מלכתחילה להיכנע לנרטיב שהייתה בכלל פגיעה בביטחון המדינה? גם כאן יש קרקע יציבה למתקפה נגדית מצד ההגנה. ד. נחזור רגע להגדרה בחוק של מהי ידיעה סודית: ""בסעיף זה, ""ידיעה סודית"" - ידיעה אשר ביטחון המדינה מחייב לשמרה בסוד, או ידיעה הנוגעת לסוג ענינים שהממשלה, באישור ועדת החוץ והבטחון של הכנסת, הכריזה, בצו שפורסם ברשומות, כי הם ענינים סודיים;"" כלומר ברור שלא רק שהממשלה אינה גורם זר שניתן בכלל, מבחינה משפטית, ""למסור לו"" (במובן של מסירה החוצה), אלא שהממשלה היא הגורם העליון שמגדיר מלכתחילה מה סודי ומה לא. קרי - הכל תחת מרותה. ה. נקודה נוספת - היות שחוק השב""כ מתיר במפורש לרה""מ לחשוף/להדליף את מה שלבו חפץ זה ממילא משליך גם על המצב המשפטי של הקצין שמוסר לו. כלומר המחוקק במפורש החריג את רה""מ מהכללים ה""רגילים"" בהיבטים של סודיות. --- נדמה שאין ולו יסוד אחד מיסודות העבירות שאינו רעוע ביותר, לשון עדינה. זה לחלוטין לא ברור, לפחות מהמידע שהתפרסם, איך מתכוונים להגיע כאן להרשעה. ובצורה פשוטה וישירה יותר - מדובר בפארסה מוחלטת. רה""מ יכול לדרוש, ולקבל, כל מידע שהוא רק רוצה מכל זרוע מזרועות מערכת הביטחון. וזה צריך להיות המצב בכל דמוקרטיה מתפקדמת. מי שלא מוסר לרה""מ מידע שהיה צריך להימסר לו עובר עבירות ביטחון, אולי מהחמורות ביותר בספר החוקים. הקצין הזה צריך לקבל צל""ש וצריכה להיפתח חקירה מדוע מידע קריטי ביחס לאסטרטגיה של האויב בנוגע למו""מ לא הגיע ללשכת רה""מ. אגב החשיבות של דילוג למעלה בדרגות כשאיש צבא חושב שיש לכך הצדקה הוא המסקנה הקבועה אחרי כל אסון, מצ'רנוביל ועד מלחמת יום הכיפורים. מוסרית, בעיני, הקצין העצור נמצא מאה דרגות מעל תובעיו. אירוע שמבטא בלבול עמוק.",420
ptr_dvd,1731829360,1288,23,1,0,צריך להסתכל על הטרמינולוגיה של סימן ד' כולו כדי לפרש את העבירה.,12
ptr_dvd,1731830948,781,54,3,3,"אני רואה שהציבור מתפלא, אז אולי כדאי לציין ששבוע שעבר התקיים דיון בבג""ץ שהגישו מפלגת העבודה והתנועה לאיכות השלטון נגד שמ""ל רישיונות הנשק שהוקם לאחר הטבח. הדיון התקיים בזמן שהיועצת סירבה אפילו להחליט האם היא מאשרת ייצוג נפרד והיא סירבה, עד כה, להגיד תגובה בתיק. אני חוזר שנית - התקיים דיון, בלי שיש עמדת מדינה בתיק ובלי שיש אפילו את עמדת השר הרלוונטי בתיק. בית המשפט כבר הוציא החלטה שמסמנת את מסקנתו המשפטית.",73
