author_username,created_at,impression_count,like_count,reply_count,retweet_count,text,word_count
AmiadCohen,1725295408,156,2,0,0,"במצב נפשי של מצוקה, משא ומתן הוא פריווילגיה. לצערי הרב, בחלקים רבים בציבור, ובעיקר בשמאל, יש תחושת עייפות מהמלחמה ורצון פנימי עמוק לחזור ל״שגרה״. הם כבר מזמן לא במקום של משא ומתן.",32
AmiadCohen,1725298480,1491,20,0,0,די נו. ממך ציפיתי ליותר. הוא מדור המייסדים של הרלביות,10
AmiadCohen,1725305279,147,2,1,0,35 אלף איש הצביעו עכשיו. הפער בין הסקרים גדול מדי גם אם משקללים הרבה משתנים. אשמח להתייחסותך לפער.,18
AmiadCohen,1725305896,449,17,2,0,"אבו עלי עשה סקר שפורס את הפרטים שידועים ביחס להסכם. 35 אלף איש ענו לסקר, ויצא ש81% מהציבור מתנגד להסכם.",20
AmiadCohen,1725297470,677,26,1,1,תגלית חדשה בשמאל הישראלי 1. הימין הוא לא עדר של בבונים. מסתבר שיש שם כמה אנשים שחושבים. 2. אין ברירה ובדמוקרטיה צריך ממש לטעון טענות ולשכנע אנשים ולא רק לבוז להם ולצפות שיעשו בדיוק מה שאתה חושב. ושבמקרה שהם לא עושים צריך לשרוף את הרחובות. אני מתחיל להאמין שיש עתיד למדינה שלנו…,52
AmiadCohen,1725294210,275,4,0,0,"אם זה הסרטון שאתם מדברים עליו, הוא לא אומר מה שאתם רוצים שהוא יגיד.",14
AmiadCohen,1725298174,402,7,1,0,אנכי היזם אשר הוציא אותך מבורותך ומעוניך לא תשא את שם וולדמן לשווא לא יהיה לך דעה אחרת מלבד של הוולדמנים זכור את יום האקזיט לקדשו.,26
AmiadCohen,1725355234,3240,140,3,3,"אני בקרבי, שני האחים שלי בקרבי, ואהיה גאה מאד שהבן שלי ילך לקרבי. הכי קרבי שיש. באותה מידה אני מפחד למות בקרב, מפחד שהאחים שלי ימותו בקרב, ועוד יותר מפחד שהבן שלי יגיע לשלב הזה של מלחמה וחס וחלילה תיפול שערה משערות ראשו. ולכן אני נלחם היום הכי חזק שאפשר לנצח את המלחמה, להשמיד את האויבים שלנו ולהעביר לילדים שלנו מדינה בטוחה משגשגת ללא אויבים מסביב ( ואם יש אז שיהיו חלשים, מובסים ומורתעים, ושלנו יהיה צבא חזק גדול ואמיץ)",80
AmiadCohen,1725356097,251,18,2,0,"מי אתם נתינים נבחרים שתזכו להביע את עמדתכם מול בית המשפט??? אז מה אם נתינים אחרים בחרו בכם???? זה לא שכונה פה, זאת דמוקרטיה !!!!!!!!!!",25
AmiadCohen,1725417323,620,21,1,0,מה שיפה זה עומק הטיעונים והשיח הענייני.,7
AmiadCohen,1725396631,310,7,0,1,"שאלות לשר הביטחון והרמטכ״ל לשעבר 1. מה ההשלכות של חזרת חמאס לשליטה בעזה עם ערבויות אמריקאיות שישראל לא תתקוף יותר? 2. מה ההשלכות של השארת שלטון חמאס על החזית הצפונית? 3. מה ההשלכות של ניצחון חמאס בפועל על מוטיווצית הפיגועים של חמאס באיו״ש? 4. מה הקו האדום שבו לא תחתום על עסקה עם חמאס להשבת החטופים? 5. במידה ותצטרך לכבוש מחדש את פילדלפי, מה אתה מתכנן לעשות שם? להשאיר שם לנצח? להשמיד שם את המנהרות ולצאת? 6. איזה רמה של בניין כח של חמאס יצדיק את הכיבוש מחדש של ציר פילדלפי? 7. לאחר סבב העסקה הראשון, מה יקרה עם חמאס ישנה את תנאי העסקה לסבב השני לאחר יציאת צה״ל מעזה ואבדן המנוף הצבאי? 8. האם חמאס הסכימו לפרמטר סביב עזה או שיותר במסגרת העסקה לתושבי עזה לחזור לגדר? האם זאת תהיה עילה לביטול העסקה?",134
AmiadCohen,1725450172,415,13,1,0,"אם הייתי איש שמאל הייתי מובך. יש הזדמנות רצינית מאד להפיל את נתניהו. הממשלה עושה כל כך הרבה טעויות כמעט בכל תחום אפשרי. ואז מגיעים גנץ ואייזנקוט ומעלים מופע מביך של סיסמאות חסרות פשר. נאומים משעממים, ללא אלטרנטיבה אמיתית, ללא פרטים שדורשים מראש ממשלה שבאמצע משא ומתן, כניעה מוחלטת. אין אדם בר דעת שיראה במופע הזה, מנהיגות אלטרנטיבית רצינית. עכשיו מגיע הכוכב השני של השמאל, ששוב, זורק סיסמאות לאוויר, בלי תוכנית, בלי חשיבה ובלי תוכן אמיתי. מה זה ״לסיים את המלחמה״? כאילו, להכנע לחמאס? ומה יקרה עם חיזבאללה? כאילו סתם הלכנו לעזה, ועכשיו ניתן להם אותה בחזרה ונחזור לנקודת ההתחלה שהם בונים מדינת טרור שתתקוף אותנו שוב בעוד כמה שנים? כדי שיהיה דיון ציבורי אמיתי חייבים צד שני ברמה סבירה. מנהיגי השמאל היום בישראל לא מתקרבים לרמה של הציבור שלהם, ולא מאתגרים בצורה רצינית את מנהיגות הימין, שגם היא לצערנו הרב, מביכה.",142
AmiadCohen,1725451452,1851,43,5,0,"מסקרן לדעת האם איילת שקד תומכת ביציאה למלחמה יזומה בלבנון עכשיו. ואם כן מה היעדים האסטרטגים שלה? אבל השאלה האמיתית היא, האם היא אשכרה תביע דעה שהיא חשבה עליה, או שהיא מחכה לבנט, לראות מה הוא יגיד ואז היא תעתיק ממנו?🤔",41
AmiadCohen,1725457191,70,2,1,1,כן. הם מנסים לסיים את הלחימה בעזה עם עסקת חטופים ובכך להרגיע את הגבול בלבנון.,15
AmiadCohen,1725456088,152,5,1,0,"אני מבלה את זמני על גבול הצפון כמעט ברצף מה7.10. אני יודע מה קורה פה. יש המון הצלחות טקטיות. יש בעיה עקרונית של אסטרטגיה. אני פרסתי את משנתי האסטרטגית בצורה ברורה בסרטון המצורף ובסדרת מאמרים וראיונות בעברית ובאנגלית. הבעיה שלי איתה היא לא גבול הצפון, אלה חוסר היכולת להביע עמדה. הצורך בלהגיד את המובן מאליו מבלי להביע אלטרנטיבה אמיתית שאינה סיסמאות.",61
AmiadCohen,1725458118,186,4,1,0,"נתון מעניין מי שמונע את הרחבת הממ״ח הם ראשי הערים. המעבר ממוכר שאינו רשמי, לממ״ח גורם לעירייה לשלם כסף נוסף שהם אינם מעונינים בו. זה נכון גם לערים חרדיות וגם ללא חרדיות",32
AmiadCohen,1725426199,679,28,3,1,חשוב שהמחנה הליברלי יתמוך בכפיית הסכמים קיבוציים. אנחנו בתקופה נפלאה שמילים ורעיונות איבדו כל משמעות,15
AmiadCohen,1725529182,14,0,1,0,"תגובה אחרונה בהחלט תראי לי מקום שבו תמכתי בנווה. אני מתנגד לכל גילדה כי אני קפיטליסט שמאמין בשוק חופשי, וגילדות מקצועיות הן חסם מפני כניסה לשוק ויצירת תחרות.",28
AmiadCohen,1725528508,28,1,1,0,תראה לי איפה תמכתי בבכר. סתם כדי לשמור על המוניטין שלך כאדם ישר.,13
AmiadCohen,1725528782,17,0,1,0,"יום אחד, כשתגיעי עם משהו מבוסס ולא אוסף מילים חסרי משמעות, נתכתב. עד אז , יש לי עבודה.",18
AmiadCohen,1725604960,1029,31,4,0,"יפה כתבת. זה היה אחד החידושים שלו. החידוש העיקרי שלו, שזה אמנם מופיע הרבה לפניו אבל הוא ניסח את זה לדורנו, הוא הרעיון שה״גאולה״ היא יצירת חברת מופת ישראלית במדינה ריבונית שפועלת ע״פ העקרונות המוסריים של תורת ישראל. על גבי זה, הוא פירש שהעובדה שאנשים שאינם שומרים תורה ומצוות הם אלה שהתניעו את התהליך הוא לא במקרה, ונובע מחולשת שומרי התורה שדבקים בתורת הגלות ולא מוכנים לעבור לשלב שבה צריך לחיות את תורת הגאולה.",74
AmiadCohen,1725559287,311,9,1,0,"ההקלטות שפורסמו הערב לא באמת מחדשות. למעט דבר אחד, טיזר לעוד הקלטות של איילת שקד. נראה לי שמישהו שם אותה על הכוונת.",22
AmiadCohen,1725509154,266,5,0,0,"מי שרוצה ניצחון מוחלט לא נושא ונותן מי שרוצה עיסקה, מדבר על ניצחון מוחלט ומי שדורש עסקה, יאלץ בסוף להכנע.",20
AmiadCohen,1725483791,0,0,0,237,"RT : מני מזוז, מקסימום כוח, אפס אחריות. נשמע לי כמו מועמד מתאים לעמוד בראשות ועדת החקירה הממלכתית.",18
AmiadCohen,1725483532,268,27,1,0,"אם יש לקח אחד מה7.10, זה שאף אחד לא יכול לדאוג לביטחון שלנו חוץ מאיתנו, ואם אנחנו ניכשל אנחנו נמות.. אי אפשר לעשות מיקור חוץ לביטחון, אי אפשר לסמוך על הרתעה או התרעה, רק על צבא גדול וחזק שמוכן להשמיד את האויב שרוצה להשמיד אותנו.",45
AmiadCohen,1725531064,95,1,1,0,האם יש סיכוי להכנס לעסקת גרעין עם ארה״ב כדי לפתור את המשבר?,12
AmiadCohen,1725484438,2299,110,7,7,"תגידו, המרכז האקדמי כבר פיטר את דיקן בית הספר למשפטים שם, פרופ׳ אביחי מנדלבליט או שמחכים להקלטה הבאה מהטלפון של נווה?",21
AmiadCohen,1725528673,55,0,1,0,"ירד לי הקטע מהפגנות עוד באוסלו. הבנתי שזה לא יעיל. צריך להציב מנהיגות אלטרנטיבית שמבוססת על רעיונות וערכים עמוקים . זה לוקח זמן, אבל זאת הדרך היחידה.",27
AmiadCohen,1725528436,34,0,1,0,אני בעד להפוך את הלשכה לוולונטרית ו/או לסגור את הגילדה המקצועית המושחתת הזאת. מלבד זה אני לא עורך דין. בכל מקרה אני מקווה שיש הסכמה שצריך להעיף אותה מהועדה לבחירת שופטים.,31
AmiadCohen,1725483996,289,20,1,0,"לשקר, לרמות ולזייף כדי לקבל שררה זה לא היהדות שלי",10
AmiadCohen,1725520291,12,1,0,0,"לא מכיר את הפרטים, במידה ומה שמופיע זה מה שקרה, בושה וחרפה.",12
AmiadCohen,1725451225,805,21,3,0,"לא משנה כמה המנהיגים הפוליטיים של הימין טיפשים, כשזאת האלטרנטיבה, הם ימשיכו להוביל את המדינה לנצח.",16
AmiadCohen,1725464743,7,0,0,0,"יש הרבה יותר משותף ממה שאתה חושב. האישי הוא לא הפוליטי. ״המלחמה היא המשך הפוליטיקה בדרכים אחרות״ פירוש הדבר שהמעשה הצבאי מנסה להשיג מנוף לחץ כדי להוביל לאת האויב להסכים לתנאים של המנצח. האפשרות השנייה היא להוביל את האויב לכניעה מוחלטת. ואז לכפות עליו תנאים כרצונך. הלחץ הפנימי לחתימה על הסכם מייצר וקטור הפוך ללחץ הצבאי. גם מי שרוצה לסיים את המלחמה הזאת בפעולה מדינית, הוא צריך לבסס אותה על לחץ צבאי. ברגע שהלחץ הצבאי יורד , כך הלחץ להסכם עובר לצד השני. לכן המציאות היא בעצם הפוכה, מי שרוצה הסכם מדיני צריך לדרוש להגביר את הלחץ הצבאי ולהסביר לחמאס שזה לא יעצור עד שיהיה הסכם.",106
AmiadCohen,1725615046,2835,40,1,0,"יפה מאד! 1. אם הצבא המצרי, שהוא גוף כלכלי שמחזיק אחוזים ניכרים מהתמ״ג המצרי רוצה מונופול על הברחות , זאת הדרך הטובה ביותר 2. אם אפשר לקבל סחורות דרך מעבר רפיח, למה להשקיע במנהרות? 3. אם אי אפשר לקבל סחורות דרך מעבר רפיח, יחזרו למנהרות. אז באמת, התחקיר היפה והחשוב לא משפיע על הדיון ביחס לאחיזה עתידית בציר פילדלפי. 4. צריך לזכור שהאויב חכם, ולא יושב בחיבוק ידיים אל מול פעילות כוחותינו. נסגור לו דלת, הוא יכנס מהחלון. נסגור את החלון הוא יכנס מהביוב. נסגור את הביוב הוא יבוא עם רחפנים. הדרך היחידה למנוע בנין כח בצד השני הוא שליטה בטחונית קבועה בשטח הרצועה עד כניעה טוטאלית של תושבי עזה, והפסקת הרצון שלהם להשמיד אותנו. משהו כמו היפנים במלחה״ע השנייה. זה ייקח זמן, וכל מי שלא דוחף לסיום כזה, מוביל אותנו בעיניים פקוחות למלחמה הבאה בעזה, שתהיה קשה הרבה יותר.",140
AmiadCohen,1725614002,599,27,2,1,"לא נראה לי שמהלך הזה מחזק את אמון הציבור בצה״ל, אבל מה אני מבין?🤷🏼‍♂️",14
AmiadCohen,1725620014,393,30,1,1,"אני רק אניח את זה כאן לדיון בעוד 10 שנים על האם היו או לא היו הברחות מגבול ירדן, והאם אפשר בהסכם כניעה (בטעות קוראים לו הסכם מדיני) עם הפלשתינים להשאיר להם את השליטה בירדן ושהם יהיו אחראים למניעת הברחות",40
AmiadCohen,1725777713,3394,103,10,7,"את ההערכה שלי לחליווה והרצי הלוי איבדתי מזמן. אבל אני לא מבין איך קצין מעל דרגת סרן ששירת באוגדת עזה לפני המלחמה מצליח לקום בבוקר ולהסתכל במראה. איך הם לא פורשים מהצבא רק מהבושה ותחושת האשמה? ולהקדים את כל המגיבים... כל מי שהיה לו סמכות כלשהיא ביחס לבניין הכח של צה״ל ולהתנהלות של מערכת הביטחון בעזה בשני העשורים האחרונים צריך לשים את המפתחות וללכת הביתה. זה כולל ראשי ממשלה, שב״כ מל״ל, שרים רמטכ״לים, שופטי עליון, יועמשים מנכ״לי משרדים, ראשי אגפים ועוד. כוווולם צריכים לשים את המפתחות. גם אין לי בעיה שיחכו שנתניהו ישים ראשון, אבל לקדם עכשיו קצינים כושלים מעיד על איבוד טוטאלי של יושרה מינימאלית.",106
AmiadCohen,1725817143,366,7,0,1,"שקר שחוזרים עליו 1000 פעמים, צריך להפריך 1000 פעמים",9
AmiadCohen,1726008542,1255,70,4,2,מציאות שבה עושה עבודת מודיעין טובה יותר מ443 מעוררת אצלי את החשד לגבי התמריצים של המשטרה להפסיק באמת את גנבות הרכבים,21
AmiadCohen,1725965251,1474,47,5,1,לא מכיר את העובדות. במידה ומה שפורסם נכון זאת שחיתות ממדרגה ראשונה שממשיכה מסורת של הקלות מס והטבות לקבוצות לחץ.,20
AmiadCohen,1726078422,2860,27,2,0,"טקס השבעה של חטיבת גולני במגרש כדורגל בעפולה. עומדים בשלשות, ההורים מגיעים, הנשיא דאז, קצב, שהבן שלו היה איתנו בפלוגה, אורח הכבוד. לחשושים תוך כדי הטקס על מטוס שנתקע בתאומים. בראש אני מדמיין מטוס בוכנה קטן. איזה טייס טמבל. תם הטקס, מקבלים את העץ, נסיעה של שעה וחצי הביתה. בדרך הרדיו מדברים על שני מטוסים שפגעו בשני המגדלים. נרדם בנסיעה, מה לעשות, חייל. מגיע הביתה, מדליק טלוויזיה, הלם.",68
AmiadCohen,1726338932,3771,83,2,6,"מי שרוצה ללמוד מההיסטוריה, שיקרא את המאמר של בן כספית יעשה השוואה בין המאמר למציאות, ואז ירשום רשימה של לקחים שניתן להפיק.",22
AmiadCohen,1726416575,15930,228,16,5,"היא הייתה צפויה והיא תמשיך לעלות. כי כשמדפיסים כסף דרך גיוסי אג״ח בלי קיצוץ פיסקלי בהוצאות הממשלה אתה מייצר אינפלציה. תוסיף לזה ששוק העבודה פה חסר ידיים עובדות בגלל אבדן הפועלים הפלשתינים במכה אחת, עם אבטלה רשמית של 3% (נמוך מאד), והשתתפות בשוק העבודה של 61% (לא מספיק גבוה) ומשרתי מילואים רבים שבפועל לא עובדים. כל זה מעלה את השכר במשק, שבתורו מוביל לעליית מחירים ואינפלציה. ככה שאנחנו צפויים להמשך האינפלציה ואולי אף להכנס לסטגפלציה, שזה עליית מחירים ביחד עם מיתון. בלי פעולה משמעותית של הממשלה אנחנו בדרך לאתגרים כלכלים משמעותיים",91
AmiadCohen,1726432252,49,1,0,0,אבל מצאו מספיק שוטרים כדי לחקור אותה 5 פעמים על פוסטים בפייסבוק,12
AmiadCohen,1726008845,4807,41,6,9,"זאת לא הפעם הראשונה שארה״ב מחזרת אחרי מצרים, שלבסוף בוחרת לחבור לציר הרשע. הספר של ״צומת סואץ״ מספר את סיפור המתח הזה בתחילת שנות החמישים. #המלצת_קריאה",26
AmiadCohen,1726474370,83,1,0,0,"צודק, אבל לפי הסקרים ביבי יכול להמשיך לשקר לציבור שלו והם ימשיכו להצביע לו, ולבנט כבר אין אלקטורט בימין כי הוא שיקר להם.",23
AmiadCohen,1726417766,149,4,0,0,אחד לאחד קמפיין joy של האריס. כי למה לערבב דעות ורעיונות כשאפשר לחייך אל העולם? נראה שזה עבד לטימון ופומבה…,20
AmiadCohen,1726506524,731,49,0,2,"חיילנו בצפון, נא לא לבקש סיוע אווירי בימים הקרובים. אנחנו נהיה עסוקים בדחיפת האג׳נדה הפוליטית שלנו בעזרת הוואסח הצבאי שלנו. תהיו חזקים. (אל תדאגו, נשלח חבילות ממותגות לחיילים הפצועים ולאלמנות)",30
AmiadCohen,1726679906,911,55,1,0,עדיף למכור להם את זה עם מרכיב בונוס.,8
AmiadCohen,1726681703,6138,386,26,15,סקרן להכיר את האנשים שחושבים שטוב לישראל שבבית הלבן תשב נשיאה שתומכת באמברגו נשק על ישראל תוך כדי מלחמה קיומית בשבע זירות שונות.,23
AmiadCohen,1726760640,647,25,1,2,אשמח לקבל עדכון מתי השמאל עבר מתמיכה ביוריסטיקרטיה לתמיכה באוליגרכיה.,10
AmiadCohen,1726760470,73,1,0,0,"ארה""ב יצרה בכוונה מערכת יחסים תלותית בינה לבין ישראל בכל מה שקשור לחימושים וחלפים. ישראל הסכימה לזה על סמך ההנחה שבמקרה של מלחמה ישראל תקבל את כל מה שהיא צריכה. ביידן/אובמה/האריס הפרו את ההסכמים האלה במניעת משלוחי כיפת ברזל בצוק איתן, אבל באופן משמעותי ביותר במלחמה הנוכחית. אתה צודק, זה לא אמברגו נשק, זה הרבה יותר גרוע. זה הפרת הסכמים תוך כדי מלחמה, פגיעה באמון וסיכון עצם קיומה של מדינת ישראל. אני מקווה שישראל תפסיק את התלות הזאת. אני בספק אם זה יקרה וגם אם כן, זה ייקח שנים ארוכות.",90
AmiadCohen,1726687484,186,0,0,0,אחרי הפיצוצים בלבנון נזכרתי במערכון הזה של דודו טופז. חכו לפאנצ׳ בסוף,12
AmiadCohen,1726674989,129,0,0,0,השיר הזה חייב להיכנס לפסקול של התקופה הזאת בלבנון,9
AmiadCohen,1726670829,1500,34,5,0,ממש מסקרן אותי מה עובר בראש של רמטכ״ל הצבא האיראני?,10
AmiadCohen,1726590535,271,6,1,0,התגובה של חיזבאללה תהיה עוצמתית לפחות כמו הפגיעה בגלילות,9
AmiadCohen,1726559471,306,4,1,0,אינפלציה הרחבת היצע הכסף ללא הרחבת הכלכלה מוריד את ערך הכסף ואת כח הקנייה של המטבע.,16
AmiadCohen,1726581437,11,0,1,0,צודק. אבל גם יש סיבתיות לקורלציה. הזרמת כסף רב לתוך השוק ללא צמיחה ריאלית מורידה את ערך הכסף ומביאה לאינפלציה,20
AmiadCohen,1726567652,42,3,0,0,"הבעיות במשטרה החלו מזמן, וגם העיסוק במשטרה ובניסיון למצוא פתרונות החל מזמן. אמנם בן גביר שר כושל, אבל הבעיות החלו הרבה לפניו ואינן תלויות בו מצ""ב מאמר שפורסם בשילוח ב2021",30
AmiadCohen,1726559611,123,8,0,0,"הם לא ייקחו את וינטר, כי הם לא רוצים מישהו ביטחוניסט. הם רוצים מישהו משלהם.",15
AmiadCohen,1726424731,749,23,1,0,"אנחנו לא נעמוד בלי לנצח את המלחמה. יש כל כך הרבה דברים שאפשר לעשות לפני שנכנעים לאוייבים בגלל החשש מעליית מחירי הסנדוויצ׳ים בארומה. ולא, אני לא מזלזל באינפלציה, אני בז לאנשים שבחולשתם חוששים לקבל החלטות קשות ובכך פוגעים אנושות במאמץ המלחמתי.",41
AmiadCohen,1727016180,649,28,0,1,"הצורך של אנשים כמו קינלי בתשומת לב השמידה את היכולת של הכנסת לבצע פיקוח פרלמנטרי על הממשלה, שזאת המשימה הכי חשובה של הכנסת",23
AmiadCohen,1726948569,2320,36,2,1,"אפשר להתלהב מהפירוטכניקה, החיסולים הממוקדים והעליונות האווירית, ואפשר להחליט שרוצים לנצח את המלחמה. מנויי השילוח יקראו את המאמר הזה השבוע. מה איתכם? קישור למנויי בתגובה הראשונה",26
AmiadCohen,1727019784,329,10,2,0,"מלחמת התשה טובה לחיזבאללה הכרעה טובה לישראל. הדרך היחידה להכריע היא לכבוש את כל השטח עד הליטאני וטיהור השטח מנוכחות של כוחות אויב ובני משפחותיהם. המהלך יוביל ללחץ פנימי על חיזבאללה, יבהיר לכולם שאנחנו רציניים בהגנה על אזרחי ישראל וגבולותיה ונגבה מחיר מכל מי שתוקף אותנו.",46
AmiadCohen,1727020164,43,3,0,0,למה לסגת מהשטח? להמשיך להשמיד אותם מהאוויר אחרי שמנענו מהם את האפשרות לפשוט על יישובי הצפון. אחרי שהם יכנעו נדבר. תחשוב על רמת הגולן בששת הימים,26
AmiadCohen,1727077771,1559,51,2,4,"הרפורמה במערכת המשפט תהיה אחד הנושאים המרכזיים של הבחירות הבאות. תודה רבה לשופטת שהבהירה שוב לציבור איך גם מערכת המשפט הפלילית פוליטית, ושהיא אוכפת את החוק לפי האינטרס הפוליטי ולא לפי הדין.",32
AmiadCohen,1727078140,10113,145,5,7,"הוא היה יכול להיות מנהיג לאומי בקנה מידה היסטורי. היה יכול לקבל החלטות משמעותיות מתחילת המלחמה ועד עכשיו, ולהיות האיש שהציל את כלכלת ישראל. הוא היה יכול להיות האיש שהציל את מערכת החינוך מלפיתת החנק של ארגוני המורים. הכלכלה הישראלית נכנסת עכשיו לסטגפלציה בגלל העדר המנהיגות, ומערכת החינוך תמשיך לשקוע אל תהומות הבינוניות. זה היה גדול עליו, ואנחנו נשלם את המחיר",61
AmiadCohen,1727094633,15,0,1,0,אתה מוזמן להרשם לקורסים שלנו ולדעת יותר על תפיסת העולם שלנו. אתה כמובן גם יכול לעשות מנוי לכתב העת השילוח וספריית שיבולת. שם תמצא טקסטים ישראלים ומתורגמים המרחיבים גם על היסודות וגם על הפרטים של תפיסת העולם השמרנית הישראלית,39
AmiadCohen,1727094864,11,0,1,0,אתר הקורסים פתוח גם לך ולא הבנתי על איזה ספר אתה מדבר,12
AmiadCohen,1727095574,12,0,1,0,"חחחחח נפלת על צור ארליך. משלב לשוני גבוה זה פיצ׳ר לא באג. אגב, כשפותחים קורס על שורשי התפיסה השמרנית אתה מופתע לראות הוגים שמרנים מהתקופה שלא הייתה פילוסופיה פוליטית ישראלית?",30
AmiadCohen,1727097870,216,11,2,0,"כי זה מוביל לאינפלציה ששוחקת את כח הקנייה. אבל ווינטר היה מפקד אוגדה 98, ומזכיר צבאי שנתיים. נכון, הוא לא מהברנז׳ה ולהיות גנרל לא מעיד בהכרח על חכמה (אייזנקוט, גנץ, חלוץ, ועוד רבים ולא כלכך חכמים) אבל הוא יכול להיות אחלה שר ביטחון.",43
AmiadCohen,1727163803,3686,209,6,2,"1. מקום המקדש הוא המקום הקדום ביותר ליהדות. הכותל התקבל אחרי שנאסר על יהודים להתפלל בהר. 2. ליהודים אין גישה לרוב הכותל המערבי, אלה רק לחלק מצומצם ממנו. 3. בורות היא כח",32
AmiadCohen,1726490203,482,15,4,0,לפי הלחץ באופוזיציה נראה שיש משא ומתן בין סער לנתניהו והוא כנראה ישפר את מצבה של ישראל.,17
AmiadCohen,1727089743,290,4,0,0,"תודה רבה אשמח לראות את ההסכם כדי להבין את הפרטים. בכל מקרה, הפער בין הפוטנציאל של קריסת השביתה לבין המימוש עדיין גדול מאד. במקום לחצות את הרוביקון, התקדמנו מטר. חבל",30
AmiadCohen,1727085285,86,1,2,0,"אני לא מבין, אתה חושב שזה טוב?",7
AmiadCohen,1727200371,13894,343,15,13,"אני משתדל לשמור על כבודם של אנשים ומנסה להימנע מלבזות אותם. אבל רבאק, רדמן הזה מטומטם אמיתי🤦🏽‍♀️. יש לו הבנה אפסית בתפיסת עולם של רוטמן ופרופ אליה, וכתוצאה הוא פולט שטויות כמו מה שקרה פה. מביך. אין לו מושג ירוק על מה הוא מפגין ובשביל מה הוא ניסה לפרק את הצבא. חבל שהוא מייצג את השמאל.",56
