author_username,created_at,impression_count,like_count,reply_count,retweet_count,text,word_count
ptr_dvd,2023-06-14 12:30:14,3697,166,9,5,"""התרגיל"" - נתניהו עשה כל שביכולתו להעניק מקום בוועדה ליש עתיד ולא ברור עדיין האם זה צלח. אין בישראל עיתונות.",20
AmiadCohen,2023-06-15 16:49:29,250,3,0,0,"בעוד 25 שנה החברה החרדית תראה מאד שונה ממה שהיא נראית היום, בזכות קולות אמיצים כאלה שנשמעים יותר ויותר במרחב החרדי.",21
ptr_dvd,2023-06-16 09:55:18,44378,318,17,49,"ממידע שאספתי במחקר מטעם עולה כי מדינת ישראל מעולם לא ניהלה גבייה של הוצאות משפט מזרים וכמעט מעולם לא ניכתה מכספי הפיקדון של עובדים זרים בלתי חוקיים את הקנסות שהחוק קבע. שלטון החוק לא מתקיים כאן, במובן המילולי. צפו בדברי המלאים השבוע בוועדה המיוחדת לעובדים זרים.",46
ptr_dvd,2023-06-17 18:55:40,33487,1123,94,123,"באיזה עולם דמוקרטי נבחר ציבור יכול להוציא מפיו את המשפט: ""אם לא הייתי נבחר הרחובות היו בוערים""? --- הבעיות הגדולות של ישראל אינן טמונות בסעיף חוק זה או אחר שדורש תיקון, או במינויו של פלוני לתפקיד מסוים. הן עמוקות בהרבה.",40
ptr_dvd,2023-06-18 11:17:28,5025,252,18,29,"זוכרים שהשב""כ פרסם אזהרות חריפות מפני פגיעה בנפש על מודעה של סרוגים קשישים שאמרו שצריך *לעשות הכל* כדי שממשלת בנט לא תקום? זוכרים שהתקשורת העלתה את אותם קשישים אחד אחד להבהיר שהם לא מתכוונים לעשות הכל מילולית? מעניין לאן נעלמה הרגישות הזו של מערכת הביטחון והתקשורת. מעורר מחשבה.",48
ptr_dvd,2023-06-19 09:53:14,14410,137,21,5,"איך אפשר שלא להמליץ על קריאת ציוץ שפותח כפי שפתח רותם. אבל ברצינות - אני סבור שהוא טועה. אני חושב שמדובר בקריאה שגויה של התוצאה התורת-משחקית של החצי-חצי בצירוף המצב התרבותי הנתון בישראל. עליונות המשפטנים הפכה למה שהיה ה""חקרא"" בבית שני. מבצר שמחנה שלם נכנס לתודעה קיומית ביחס אליו. את טיעוניי ביחס ל""חצי-חצי"" פירטתי בשרשור הראשון וכולם מוזמנים להרהר בהם. אבל כ""כ משמח שיש דיון ענייני! כמה חבל שזה הולך והופך לנדיר מיום ליום. עוד סממן של תודעת ה""ערקתא דמסאנא"" של האנטי-דמוקרטים. לסיכום, אני מבקש לשכנע ש""חצי-חצי"" יעניק על מגש של כסף למחנה האנטי-דמוקרטי את כל מאווייהם, בין אם הם עצמם מבינים זאת ובין אם לאו.",106
AmiadCohen,2023-06-20 02:21:52,0,0,0,572,RT : THREAD: You can learn much from old guidebooks of “Palestine and Syria” here is some interesting history from British publ…,22
ptr_dvd,2023-06-20 06:17:30,13536,273,30,29,"מילא עשיתם טעות ולמדתם משפטים, ניחא. לפחות תעשו משהו מועיל עם הרישיון. תיאבקו על מועצה בשליטת הימין. לגבי היו""ר, אל תשכחו את עיקרון העל: רל""ב. רק לא בכר.",28
AmiadCohen,2023-06-20 16:58:01,0,0,0,4,RT : תרגום חדש בבלוג רשות הרבים - מאמר הביקורת של פרופ' סטנלי פיש: הכוונה היא הכול: ניתוח ביקורתי לספרו של אהרן ברק “הפרשנו…,24
AmiadCohen,2023-06-20 20:09:06,0,0,0,14,RT : מאמר פרי עטי על ההתגייסות הפוליטית של האוניברסיטאות.,10
AmiadCohen,2023-06-21 13:34:44,198,2,0,0,מדוע אתה מצביע ימין ומקבל שמאל גירסת 2023,8
AmiadCohen,2023-06-21 22:44:58,414,20,0,2,"מעניין מה דעתו על מינוי פרקליטה עם ניסיון של סג""מ לתפקיד היועצת המשפטית לממשלה. או שגם זה, לא אותו דבר?",20
ptr_dvd,2023-06-22 04:57:32,7651,277,15,34,"הימין: יש קשיים בהסדרים המבניים בין הרשויות והמצב פוגע בזכויות הפוליטיות של החלק הארי של האזרחים בישראל. השמאל: דמוקרטיה שמוקוקרטיה. לא הבנתם. הבעיות שאתם מתארים - זה לא באג, זה פיצ'ר. מי שואל אתכם? מה אתם יודעים? אסור לתת לכם כוח ולא נציית לכם גם אם אתם בשלטון. נקודה.",49
ptr_dvd,2023-06-22 15:14:33,959,8,0,0,"הו כמה שישראל אלדד זצ""ל היה גאון שהוא השתמש במילה פתיחתא. זה פשוט נפלא.",14
ptr_dvd,2023-06-22 17:04:13,6648,340,15,14,"מציע להיזכר בבוז ובטינה שהוטחו בכל מי שהעז להעיר על החולשה המשפטית של התיק. אפילו רז נזרי, בשר מבשרם, כונה ""נחש צפע מלא רעל"" רק כי הציב סימני שאלה.",29
AmiadCohen,2023-06-22 22:09:27,203,4,0,0,"הימין חשד במניעים של הפרקליטות מהיום הראשון. אני מקווה שהיום השמאל גם מטיל ספק תמריצים שבחקירת נבחרי ציבור. הפתרון להשבת האמון הוא הגשת כתב אישום של נבחר ציבור אל מול חבר מושבעים במקום היועמ""ש. וכך גם המשפט של נבחר ציבור מכהן צריך להיות מול חבר מושבעים בתהליך שמוגבל בזמן.",49
AmiadCohen,2023-06-22 22:41:37,430,11,0,0,"מה שיפה אצל פינק זאת אמונה עמוקה בחזקת החפות של מחבלים, אבל גם אחרי ההתנהלות הביזיונית של הפרקליטות, הוא מרשיע מראש את ראש ממשלת ישראל. בדיחה",26
AmiadCohen,2023-06-22 22:50:47,53,0,0,0,"משנת 1940 ועד 1944 התוצר האמריקאי הושפע מאד ממלחמת העולם. האבטלה היתה נמוכה כי כל הגברים היו בצבא, והתוצר גדל כי המדינה לוותה כסף כדי לייצר נשק. הצמיחה האמיתית התחילה אחרי שהגברים חזרו לעבוד והנשים נשארו במקומות העבודה. שים לב לחלק שמיד אחרי הכהה",44
ptr_dvd,2023-06-23 05:54:01,14906,347,4,29,חבר לעבודה נוסע עם בנו בן ה-12 לאירוע סיום בית ספר יסודי וכ-10 מחבלים מנסים לרצוח אותם. הדיווח בוואלה: פלסטינים התעמתו עם מתנחלים.,23
AmiadCohen,2023-06-23 13:19:13,274,8,0,0,"6.6.1977 החלטה 666 מפלגת השלטון מפסידה בבחירות בפעם הראשונה ורוצה לקבע את הכח שלה במוסדות ההשכלה הגבוהה, כי בפוליטיקה היא לא תנצח עוד הרבה. ואז בממשלת מעבר היא מעבירה את סמכות התקצוב לחברים שלה באקדמיה. ועדיין, בגץ לא צריך להתערב, כי נכון יותר להעביר את זה בחקיקה.",47
ptr_dvd,2023-06-25 14:17:08,11338,421,33,27,"אני אובד עצות אל מול בורות בקנה מידה כזה. עזבו את אי ההבנה שלה לגבי שיטות המשטר בימי הביניים, חוסר ההיכרות שלה עם המוטיב התנ""כי של החלת נורמות על המלוכה והדחף הילדותי לומר ""אצלכם בתנ""ך"". ניחא. היא לא מבינה שהסבירות לא אוכפת חוק על הממשלה אלא משחררת את הכוח השיפוטי ממגבלות החוק.",52
ptr_dvd,2023-06-25 19:47:32,24070,330,36,7,"מי שהיה לו ""יסוד סביר להניח"" שתלמיד עבר חרם ולא דיווח - דינו עד 6 חודשי מאסר. ההגדרה של חרם - נידוי או דחייה ע""י שני תלמידים לפחות. - באיזה עולם זו הצעה הגיונית? שימו לב להנחת היסוד השמאלית בעיות חברתיות או תרבותיות ניתן ""לפתור"" בהינדוס מדינתי וחקיקה מלמעלה.",49
ptr_dvd,2023-06-26 09:44:38,14946,259,25,62,"צפו. שתפו. כל האסטרטגיה מאחורי משחקי הסבירות. --- מה שמשעשע, או מבהיל, זה ששולחים חסידים שוטים למסור את הנפש על מה שברק תיאר עוד ב2019 כלא יותר מפסיק. יש מי שפועלים כדי לשרטט את הגבול מחדש עמוק בשטח ה""אויב"". והאויב הוא כמובן החירות הפוליטית והדמוקרטיה. זה הכל. 80 שניות והכל בהיר.",51
ptr_dvd,2023-06-26 16:20:49,4397,66,4,3,"דיווחים ברחוב הפלסטיני על הצללת הרחובות ה""חמים"" של ג'נין. לא מדובר בפרויקט לרווחת הולכי הרגל ולא מדובר בחום השמש. הדיבור הוא על היערכות לקראת עימותים וניסיון להתמודד עם הכתב""מים והמודיעין החזותי של צה""ל.",33
ptr_dvd,2023-06-27 05:10:04,24071,1018,30,132,"רק מוודא על הבוקר שכולם זוכרים שהיה כאן עו""ד שנעצר על זה שהוא ישב לבד ובשקט על ספסל מול הבית של מנדלבליט.",22
ptr_dvd,2023-06-27 13:57:17,8042,251,37,14,עם עילת הסבירות: אסתר חיות תחייב כל ראש ממשלה להקרין פרק של מוש השור בתחילת כל ישיבת ממשלה.,18
AmiadCohen,2023-06-27 14:05:59,0,0,0,42,"RT : אתם מריחים את זה? עשן הצמיגים.. ובכן, ככה מריח ייאוש. זה ריחה של מחאה מצטמקת ונרקבת שראשיה המופקרים מחליפים כמות באלימות ב…",24
ptr_dvd,2023-06-27 17:35:09,9758,444,55,16,"הבנאדם היה פה מפכ""ל. המינויים של הליכוד בעשור האחרון זה משהו.",11
ptr_dvd,2023-06-28 05:08:55,8213,416,29,52,"הערות מהמרחב הדמוקרטי: א. אין בעיה לפטר יועמ""ש. ממש כמו שפרס פיטר את זמיר. ב. בכל המערב ניתן לפטר יועמ""ש. בשיטות משפט דומות לשלנו היועמ""ש הוא פשוט שר בממשלה. ג. אין לחבר אופוזיציה עילה משפטית כדי ""למנוע"" זאת. ד. ממש בגלוי עברנו להנחה שמטרת המשפט הציבורי היא מתן וטו לאופוזיציה.",50
ptr_dvd,2023-06-28 05:43:04,15202,523,41,57,מבחן נהדר לשימושכם. לפי תגובת תגובת האנשים להתבטאות הזו תוכלו להבחין בנקל מי דמוקרט ויש בו יושרה בסיסית ומי בסתר ליבו הוא רודן קטן ומנוול.,25
ptr_dvd,2023-06-28 07:09:49,138,14,1,0,"אה זו לא כליאת שווא של עובדת. הבנתי. אני התגברתי מזמן. אני פשוט נהנה כל פעם מחדש לחשוף אותך. רק לדמיין איך היית מגיבה אם ""אם תרצו"" היו עושים את זה למשרד שלך באוני'.",34
ptr_dvd,2023-06-28 07:26:45,2843,241,14,23,"זה מצחיק, נכון? אלא שבדיוק על זה נשען המשפט החוקתי הישראלי כולו. בהיעדר חוקה כמה ""נכבדים"" מחליטים מה חוק ראוי ומה חוק שאינו ראוי לפי ערכיהם ותפיסת עולמם.",28
AmiadCohen,2023-06-28 10:13:58,0,0,0,3,"RT : ""אני מעודד אתכם לחקור, לשאול, ללמוד, להקשות ולהעמיק"" - צפו בברכת נשיא המדינה לכנס הסטודנטים הארצי של הפורום הישראלי למ…",22
AmiadCohen,2023-06-28 12:59:24,0,0,0,12,RT : הענקת תואר למנטרל המחבל מהפיגוע בעלי | אתמול בערב נערך טקס נוסף במסגרת הענקת תארים של אוניברסיטת אריאל. בין מקבלי התואר היה מ…,25
AmiadCohen,2023-06-28 13:25:53,627,5,4,0,"צריך להוציא את צהל מיו""ש כי צבא לא צריך להתמודד עם אוכלוסיה אזרחית בטרור הפלשתיני נטפל עם מודיעין ומבצעים מיוחדים שר בטפ ימני רציני היה מגדיר כמטרה אסטרטגית לבנות את המשטרה כך שתוכל לקחת אחריות על יו""ש. זה יחזק את המשטרה זה יחזק את צהל זה יצמצם את החיכוך ביוש זה יעזור להסברה",53
AmiadCohen,2023-06-28 14:30:41,116,0,0,0,נתקן את מה שאפשר. החיכוך בשטח פוגע בצהל ובאזרחים והפתרון ארוך הטווח הוא חיזוק המשטרה והפעלתה ביוש. נפתור את זה ואחכ נפתור את ההגדרות המשפטיות,25
AmiadCohen,2023-06-28 14:41:36,268,4,0,0,"הרשויות המקומיות צריכות לדאוג לתחבורה ציבורית כל ימות השבוע. ובכל מקרה לא צריך תחבורה ציבורית, צריך הסעת המונים. הניהול הריכוזי הכושל של הסעת ההמונים בישראל יפתר על ידי העברת הסמכות לשלטון המקומי, פתיחת השוק לתחרות, וסבסוד חלקי של המפעילים לפי כמות נוסעים.",42
AmiadCohen,2023-06-28 14:54:49,576,6,1,0,"זה לא קשור ללימוד תורה. זה קשור למחיר אלטרנטיבי. השמאל תוקף את החרדים ביד אחת, ומסבסד אותם ביד השנייה. הרצון הטוב לסייע לעניים הוא תמריץ שלילי לתעסוקה. תתנה את הסיוע במיצוי כושר השתכרות ותגביל אותו זה בגיל ובזמן והם יצאו לעבוד בהמוניהם.",42
AmiadCohen,2023-06-28 15:02:24,266,4,0,0,צריך לייצר מנגנון חקירה ובירור של נבחרי ציבור ופקידים בכירים מול חבר מושבעים. המצב שפקידים חסינים מכל מבחן ציבורי מתמרץ שחיתות ושימוש לרעה בכח שהוענק להם.,26
AmiadCohen,2023-06-28 15:22:43,16,1,1,0,אין בישראל (עדיין) ייצוג פוליטי לימין הכלכלי.,7
AmiadCohen,2023-06-28 15:28:06,14,1,0,0,"הליכוד היא מפלגת שמאל בהרבה נושאים, לא רק כלכלה",9
AmiadCohen,2023-06-28 15:29:34,0,0,0,1,"RT : לכל מי שבאמת רוצה להבין על מה הוא מדבר ולא להיות תלוי בתקשורת שמועלת בתפקידה, הנה המאמר המלא. תפסיקו לסמוך על מתווכים מוטים…",25
AmiadCohen,2023-06-28 22:04:20,0,0,0,39,"RT : לא יודעת מי הכין את זה אבל זה נפלא. (כן, זו הרמה)",14
ptr_dvd,2023-06-29 05:21:27,10142,485,28,62,"לא. אין לבית המשפט שום סמכות לפגוע בחירות הפוליטית של האזרחים בלי חקיקה מפורשת אלא רק על בסיס הגותו האישית של רובינשטיין אודות ""הטוב"". זכויות פוליטיות הן זכויות. אנחנו בליקוי מאורות כוחני.",32
AmiadCohen,2023-06-29 15:33:47,1399,35,5,1,"האם מישהו יכול להסביר לי כיצד יתבררו עניני התביעה דווקא בפרשת ההגנה? אם יש להם עדות שמחזקת את טענתם, היא לא היתה אמורה לעלות כבר על דוכן העדים? באמת שאני לא מבין.",32
AmiadCohen,2023-06-29 15:56:29,514,23,0,2,"אני לא מעלה על דעתי סיבה למה האוזר טוב לא שמח שראש הממשלה כנראה לא לקח שוחד. הייתכן שהוא שכח את חזקת החפות, ואת העובדה שנטל ההוכחה מונח על כתפי התביעה?",31
AmiadCohen,2023-06-29 18:12:41,111,0,0,0,הם חושבים שנתניהו יפליל את עצמו? הרי מילצין כבר מעיד עכשיו.. עדיין לא ברור לי,15
AmiadCohen,2023-06-29 18:17:03,876,28,0,2,"בריינר הוא אקטיביסט פוליטי עם עיתון. אין לו אפילו רצון להראות יושרה כלשהיא. רל""ביזם היא פתולוגיה שעוד ילמדו אותה בבתי הספר לתקשורת כקייס סטאדי למות מקצוע העיתונאי",27
ptr_dvd,2023-06-29 19:35:43,28214,228,22,14,"ביידן: ""החלטת בית המשפט העליון לא יכולה להיות המילה האחרונה"". --- הכאוס האמריקני צריך לגרום לנו לומר תודה שנולדנו דמוקרטיה פרלמנטית. שיטה יציבה ובריאה. ההזדהות כדמוק' חוקתית למרות שחסרים לנו מאפיינים בסיסיים - כמו חוקה - כשלה. אנחנו דמוקרטיה פרלמנטית וזה בסדר גמור. אפילו נהדר.",45
ptr_dvd,2023-06-30 07:27:56,33818,730,25,99,"הוי זה כזה קטע נהדר. ממש ממתק לשבת. שימו לב שרוזנאי בעצמו קרא להתעלם מהאופוזיציה ולראות בקואליציה כשלעצמה הסכמה רחבה דיה. אבל זה היה בממשלה שהוא אהב, אז זה כמובן לא אותו דבר. משפטית, מקצועית, מחקרית - זה לא אותו דבר.",41
ptr_dvd,2023-06-30 07:51:24,10119,207,9,16,"מילים חריפות פרופ'. האומנם קשקוש? אני מצ""ב שני ציטוטים נוספים שלך מאותה עת. משום מה לא זכור לי שחסמת כבישים ונאמת בכיכרות שבלי הסכמת האופוזיציה דאז אי אפשר לחוקק את חוק יסוד החקיקה. בדיוק להפך, חשת ""דחיפות"". קח לך עצה טובה פרופ', אל תדליק אדם חמוש (בציטוטים).",47
AmiadCohen,2023-06-30 08:00:35,352,1,1,0,הפוליטיקה הישראלית מתנהלת כמו ארגון עובדים. את המחיר משלם הציבור הצעיר והיזמי. תקראו תובנה חשובה של רותם👇,17
ptr_dvd,2023-06-30 08:21:14,3294,30,6,1,"נאלץ לחלוק על ידידי רותם, וגם להסכים. במקור אני דיברתי על שיטה פרלמנטרית בריטית מול הגישה החוקתית. רותם מדבר על משהו קצת אחר - על שיטת הבחירות. בהחלט יש לנו פה בעיה קשה. יש לנו בעיה במספר חהכ, באחוז החסימה וב0 ההשפעה של המצביע על הרשימה. השיטה האזורית תוביל כאן לתוצאות בעייתיות.",52
ptr_dvd,2023-07-01 17:50:22,30547,929,44,100,"ברני סנדרס: ""להשקפתי, אם שופטים ימנים בבית המשפט העליון רוצים לעסוק במדיניות ציבורית הם צריכים להתפטר ולהתמודד למשרה פוליטית"". שבוע טוב.",21
ptr_dvd,2023-07-02 10:23:05,4390,92,5,20,מעניין להשוות. ההדלפה מהפרקליטות לתקשורת ב2017 והעדות היום. --- לפעמים לוקח זמן להבין שבזבזנו שנים לשווא. ככל שנקדים להפנים זאת כך מוטב.,22
ptr_dvd,2023-07-02 13:00:30,6396,224,9,17,דו שיח שיש בו ערך דידקטי לעניות דעתי,8
AmiadCohen,2023-07-02 15:45:19,0,0,0,7659,RT : Wow. Musk has no idea the DARPA rattlesnake he just stepped on by this doing this… My take on ’s new rate limi…,25
AmiadCohen,2023-07-02 18:32:38,382,7,0,0,"אחד החוקים ההזוים ביותר בספר החוקים, כאילו נלקח מ""הקפיצה הגדולה קדימה"" של מאו. רק ביטול החוק הזה יוריד את מחירי החלב ויוודא שתמיד יהיה לנו חלב בסופר",27
ptr_dvd,2023-07-03 04:52:32,9771,482,19,46,תמיד נחמד להיזכר בכושר שיפוט המציאות של השמאל. (ציוץ מלפני כשנתיים),11
AmiadCohen,2023-07-03 06:07:34,0,0,0,12,"RT : ""דמוקרטים בארה""ב היו מזדעזעים מן המחשבה לפיה לשופטים השמרנים המהווים רוב בבית המשפט צריך להינתן ווטו במינוי של שופטים חדשים…",22
ptr_dvd,2023-07-03 06:28:26,2263,87,9,9,"השמאל הטוטליטרי רוצה להדיח שופטים שהוא לא אוהב את פסיקותיהם. ברור הרי שאם הרכב בית המשפט ישתנה זה גם מה שיקרה כאן. המשברים הללו במערב רק יחריפו. דמוקרטיה פרלמנטרית במודל ווסטמיניסטר - ללא אאוט-סורסינג לביהמ""ש של ההחלטות החשובות ביותר בחייה של אומה - תתברר כמבנה היציב ביותר.",47
AmiadCohen,2023-07-03 07:14:24,0,0,0,11,"RT : כבר 30 שנה, אותם לשעברים נפוחים ומדושני עונג, זהים זה לזה, מדקלמים את אותן סיסמאות נבובות ואותן קלישאות עבשות, שהתבדו כבר 7…",24
ptr_dvd,2023-07-03 08:50:03,25646,360,25,48,"עו""ד אביטל שטרנברג ממשרד המשפטים, שעבדה שנים ארוכות תחת דינה זילבר - לא זוכרת שימוש בעילת הסבירות. איך מתמודדים עם דבר כזה?",22
ptr_dvd,2023-07-03 11:16:12,32168,346,35,19,בורות וניתוק היסטורי מזוקקים כמו יהלום לציוץ. הרי היהודים היו שוב ושוב ושוב במצבים קשים לאין שיעור במשך קרוב לאלפיים שנה. ולא ראינו צמיחה של תרבות טרור וצימאון לדמם של חפים מפשע. פרופ' למשפט בין לאומי בלי הקשר היסטורי או פרספקטיבה. בעצם האמת שזה מאוד מתאים לאנשי משפט בין לאומי.,50
ptr_dvd,2023-07-03 18:18:49,9531,150,23,4,לא סומך על אנשים עם טי-שירט במכנסיים,7
AmiadCohen,2023-07-03 19:07:24,3258,105,5,7,"כולם יודעים שהפוסט הזה לא נכון. אבל ישי גרין לא מוחק אותו, כי אין דיון רציני, אין עם מי לדבר. לא ראיתי אחד שמתמודד עם המאמר של שופט ביהמ""ש העליון שמסביר את הטענה לצמצום עילת הסבירות . כי המחאה הפכה למשחק ספורט, שהשאלה היחידה היא באיזה קבוצה אתה ולא מה אתה טוען. מייאש",53
AmiadCohen,2023-07-03 19:18:19,30,1,0,1,"צודק, זה בדיוק פסק דין אפרופים. אחת הסיבות העיקריות לרפורמה. התעלמות טוטאלית מהמילה הכתובה של החוק ושל החוזה. אבל אין דיון רציני בישראל.",23
AmiadCohen,2023-07-03 19:30:57,0,0,0,26,RT : נ.ב: ד״ר שקמה ברסלר שיתפה מחדש את ההבלים של היזם ישי גרין. רק תבינו עד כמה אין ל״פנים של המחאה נגד ההפיכה״ שמץ של מו…,27
ptr_dvd,2023-07-03 19:50:46,4883,199,22,23,מי מגן על הזכויות המנויות בחוק יסוד כבוד האדם וחירותו? לדוג' הזכות להיכנס ולצאת מהארץ בחופשיות?,16
AmiadCohen,2023-07-04 09:18:48,214,5,0,0,לא בטוח שהוא סגור מה המשימה העיקרית של המשטרה,9
AmiadCohen,2023-07-04 09:31:32,0,0,0,7,"RT : מאמר חדש של *שופט בית המשפט העליון יוסף אלרון* פורסם בבלוג רשות הרבים: ""המשפט הפלילי - על צומת דרכים"". במאמרו הוא מצ…",24
ptr_dvd,2023-07-04 13:58:43,1861,47,4,3,"וואו. שימו לב לפסקת הסיום של נשיא ביהמ""ש האמריקני הש' רוברטס בפס""ד Harvard (אפליה מתקנת). --- אני לחלוטין מסכים ערכית עם קביעתו. אלא שאם החברה האמריקנית רוצה אפליה מתקנת אין בעיני הצדקה להינדוס מלמעלה של תוצאה אחרת. דמוק' חוקתית היא מודל בעייתי. אנו זקוקים לרנסאנס של פרלמנטריזם.",47
AmiadCohen,2023-07-04 14:22:04,1431,41,1,1,"מישהו (שבן כספית לא אוהב כנראה) ישב בחדר ועדה של הכנסת (שפתוח לציבור והישיבה מאחורה היא לפי מקום פנוי) מאחורי מישהו. (שכנראה גם אותו בן כספית לא אוהב, והוא מנסה לחבר ביניהם בצורה מטופשת) הכל מתחבר (קונספירציה!!!!!) תגידו, נשארו עיתונים בשמאל?",41
AmiadCohen,2023-07-04 16:21:53,166,3,1,0,"אם תקראו טור אחד היום, כדאי שזה יהיה הטור הזה של עילת הצביעות",13
ptr_dvd,2023-07-04 19:34:35,5745,193,15,13,נראה שאין בסיס לדבריו של פרופ' רוזנאי.,7
ptr_dvd,2023-07-04 19:42:51,4820,129,12,2,לא הבנתי איך השמאל התל-אביבי שנהנה לזהות קרינג' בכל דבר לא זע באי נוחות לאור המראות הללו. קרינג' הקרינג'ים.,19
