username,batch_id,narratives,attacked_entities,protected_entities,toxicity_level,toxic_examples,emotional_tones,stated_goals,psychological_profile,confidence_ratings,confidence_explanation,security_vs_judicial,security_vs_economic,government_oversight,individual_vs_collective,international_law_refs,defense_budget_priority,executive_powers,judicial_vs_security,emergency_restrictions,domestic_vs_international
ptr_dvd,0,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced judicial oversight', 'Supporting free-market economics']","['Kohelet Forum', 'Benjamin Netanyahu', 'Yariv Levin', 'Simcha Rothman', 'Religious Zionism Party']","['Yair Lapid', 'Benny Gantz', 'Meretz Party', 'Labor Party', 'Avigdor Lieberman']",80,"['כשאתם רואים את כל התקשורת ביישור קו מוחלט בדרישה להיכנע לדרישות האויב כדי פשוט \\', ' תזכרו דבר אחד - זה בדיוק מה שהיה באוסלו, ביציאה מלבנון, בהתנתקות, בעסקת שליט ובהסכם הימי.', 'פשוט לא יאמן איזו רמה נמוכה שולטת באולפנים. כל מלחמה, בהגדרה, כרוכה בהחלטות שהן חשובות יותר מחייו של הפרט.']","['angry', 'cynical']","[""Promoting Israel's Jewish identity"", 'Reducing judicial oversight', 'Advancing free-market economics']","Highly ideological, with a strong belief in Israel's Jewish character and a distrust of the judiciary and left-wing groups. Exhibits an adversarial and confrontational approach to political discourse.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, with a heavy emphasis on reducing judicial oversight and strengthening parliamentary power.', 'score': 70}","{'analysis': 'The majority of policy posts focus on economic and judicial issues, with less emphasis on national security concerns.', 'score': 60}","{'analysis': 'The tone towards government oversight, particularly the judiciary, becomes increasingly hostile and critical, with calls for reduced oversight and increased parliamentary power.', 'score': 8}","{'analysis': 'There is a clear shift in emphasis from individual rights towards collective security and the perceived interests of the Jewish nation-state, with little tolerance for dissenting views.', 'score': 7}","{'analysis': ""References to international law are largely absent, with a focus on domestic political and legal issues rather than Israel's obligations under international frameworks."", 'score': -50}","{'analysis': 'While not explicitly discussed, the emphasis on free-market economics and reduced government regulation suggests a potential shift towards lower defense spending priorities.', 'score': 4}","{'analysis': 'There are indications of a growing acceptance, or even advocacy, for increased executive powers during emergency situations, potentially at the expense of checks and balances.', 'score': 3}","{'analysis': 'The focus on judicial reform is significantly more prominent than any discussion of security-related reforms, suggesting a prioritization of the former over the latter.', 'score': 80}","{'analysis': 'The tweets exhibit a willingness to accept restrictions on civil liberties during emergency situations, with a focus on collective security over individual rights.', 'score': 7}","{'analysis': ""The discourse is heavily centered on domestic political and legal issues, with little to no discussion of Israel's international relations or obligations."", 'score': 90}"
ptr_dvd,1,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', 'Defending the Jewish nation-state identity of Israel']","['Kohelet Forum', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Benjamin Netanyahu']","['Kohelet Forum', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['התובע המשטרתי הזה הוא סופר ארוטי מבוזבז.', 'חובה אזרחית לראות את הוידאו הזה. אלה האנשים ששולטים בסדר היום. זה מעבר למכעיס, זה מעבר לעצוב, זה חולני.']","['angry', 'cynical']","[""Promote Israel's Jewish nation-state identity"", 'Reduce government regulation and increase privatization', 'Limit judicial oversight and strengthen parliamentary power']","Strongly ideological, perceiving political opponents as enemies to be defeated rather than as fellow citizens with different views.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a strong focus on judicial reform and reduced government oversight, with fewer references to security-related topics.', 'score': 80}","{'analysis': 'The majority of policy-related posts focus on judicial reform and economic issues, with less emphasis on national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight is highly critical, with a desire to limit the power and influence of the judiciary.', 'score': 8}","{'analysis': 'There is a clear emphasis on collective national identity and security over individual rights and civil liberties.', 'score': 7}","{'analysis': 'References to international law are minimal, with a focus on domestic policy and national interests.', 'score': -60}","{'analysis': 'There are no clear indications of changes in defense spending priorities, with the focus remaining on judicial and economic reforms.', 'score': 3}","{'analysis': 'The tweets express support for increased executive power and reduced checks on government authority, particularly in the judicial sphere.', 'score': 4}","{'analysis': 'Judicial reform is the clear priority, with security concerns taking a backseat in the discourse.', 'score': 90}","{'analysis': 'There are indications of a willingness to restrict civil liberties in the name of national security and political objectives.', 'score': 7}","{'analysis': ""The focus is overwhelmingly on domestic policy issues, with little attention paid to Israel's international relations and standing."", 'score': 80}"
ptr_dvd,2,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'Amichai Chikli', 'Yair Lapid']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['דמוקרטיה מתגוננת\\', 'אם זה נושא חשוב בעיני אז מותר לי הכל\\', ',\n        ']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","Highly partisan, distrustful of the judiciary, and willing to use inflammatory rhetoric to defend their political agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a greater emphasis on judicial reform than security issues, with a focus on reducing judicial oversight and strengthening parliamentary power.', 'score': 70}","{'analysis': 'The majority of the posts focus on judicial reform and political issues, with limited discussion of economic or security policies.', 'score': 30}","{'analysis': 'The tweets express a strong distrust of government oversight, particularly of the judiciary, and a desire to reduce its influence.', 'score': 8}","{'analysis': 'The tweets prioritize the political agenda of the Kohelet Forum over individual rights and civil liberties, emphasizing the need for a strong Jewish nation-state over democratic principles.', 'score': -5}","{'analysis': 'There are limited references to international law, with a focus on domestic political issues and the role of the judiciary.', 'score': -20}","{'analysis': 'The tweets do not directly address defense spending or military issues, suggesting these are not a primary focus of the Kohelet Forum.', 'score': 4}","{'analysis': 'The tweets express a desire to reduce the influence of the judiciary and strengthen the power of the legislative branch, potentially indicating support for increased executive powers.', 'score': 3}","{'analysis': 'The tweets overwhelmingly focus on judicial reform and reducing the power of the judiciary, with little attention paid to security issues.', 'score': 80}","{'analysis': 'The tweets do not directly address the issue of civil liberties during emergency situations, but the overall tone suggests a willingness to prioritize the political agenda of the Kohelet Forum over individual rights.', 'score': 7}","{'analysis': 'The tweets are primarily focused on domestic political issues, with limited discussion of international relations or foreign policy.', 'score': 80}"
ptr_dvd,3,"[""Promoting Israel's identity as a Jewish nation-state"", 'Advocating for reduced judicial oversight and stronger parliamentary power', 'Opposing labor unions and supporting privatization']","['Ilana Dayan', 'Nadav Eyal', 'Barak Ravid', 'Ronen Bergman', 'Universalist journalists']","['Theodor Herzl', 'Religious Zionism Party', 'Simcha Rothman', 'Yariv Levin']",80,"['פשוט שקוף שהערך העליון של אילנה דיין הוא לקבל לגיטימציה מכריסטיאן אמנפור שהיא האילנה דיין של האנטישמים בחו', ',\n        ']","['cynical', 'angry']","[""Promoting Israel's Jewish national identity"", 'Reducing judicial oversight and empowering parliament']","The user exhibits a strong nationalist and anti-liberal ideology, with a deep distrust of the media and intellectual elites. They are highly critical of those they perceive as undermining Jewish national interests.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The user frequently references national security and defense issues, often in the context of criticizing the judicial system's handling of security matters. However, the focus remains primarily on judicial reform rather than security policy."", 'score': 60}","{'analysis': ""The majority of the user's posts focus on judicial reform and national identity issues, with relatively fewer references to economic or security policy. The emphasis is clearly on the judicial and political spheres."", 'score': 30}","{'analysis': 'The user expresses a strong distrust of government oversight, particularly of the military and security establishment. They advocate for reducing judicial and democratic constraints on state power.', 'score': 8}","{'analysis': ""The user prioritizes the collective national identity and interests of the Jewish people over individual rights and liberties. They are highly critical of 'universalist' and 'cosmopolitan' values."", 'score': 7}","{'analysis': ""The user makes limited references to international law, primarily to criticize its constraints on Israel's security actions. They exhibit a nationalist, unilateralist approach."", 'score': -60}","{'analysis': 'The user does not directly address defense spending, but their overall ideology suggests a preference for prioritizing national security over economic concerns.', 'score': 8}","{'analysis': 'The user advocates for reducing judicial oversight and constraints on the executive branch, particularly in security matters. They express support for strengthening parliamentary power over the courts.', 'score': 4}","{'analysis': ""The user's primary focus is on judicial reform, with security issues playing a secondary role. They view the judicial system as an obstacle to their nationalist agenda."", 'score': 70}","{'analysis': ""The user exhibits a willingness to restrict civil liberties and individual rights in the name of national security and the collective Jewish identity. They are critical of 'universalist' values."", 'score': 7}","{'analysis': ""The user's focus is predominantly on domestic political and identity issues, with limited discussion of international relations. Their nationalist ideology shapes their perspective on Israel's role in the world."", 'score': 80}"
ptr_dvd,4,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced government regulation', 'Supporting judicial reform and parliamentary power']","['Kohelet Forum', 'Judicial oversight', 'Labor unions']","['Free-market economics', ""Israel's Jewish nation-state"", 'Reduced government control']",75,"['חופש הדת תלוי בשאלה מה דעתך האישית על האדם שמבקש לממש את הזכות הזו? טוב לדעת. לא יאמן שאני משלם לך משכורת.', 'אנחנו חוזים לנגד עינינו בתופעה היסטורית בלתי נתפסת. מלכי האויב נקטלים בידי היהודים בזה אחר זה. מי שקם על היהודים מלחך עפר. תיפול עליהם אימתה ופחד. עתידנו מבטיח הרבה יותר ממשיערו גם ענקי הרוח וההשראה חוזי חלום הציונות. נס העמים. נס ההיסטוריה. עם ישראל חי. מועדים לשמחה.']","['cynical', 'optimistic']","[""Promoting Israel's Jewish identity"", 'Reducing government regulation and oversight']","Strongly nationalistic, pro-free market, and skeptical of government power and judicial oversight.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a relatively balanced focus on both security-related terms and judicial reform topics.', 'score': 50}","{'analysis': 'The majority of policy-focused tweets center on judicial reform and reducing government oversight, with fewer references to national security issues.', 'score': 30}","{'analysis': 'The tone towards government oversight is highly critical, with a push to reduce the power and influence of the judiciary.', 'score': 8}","{'analysis': 'There is a clear emphasis on collective security and national identity over individual rights and liberties.', 'score': 7}","{'analysis': 'References to international law and institutions are limited, with a focus on domestic policy and national interests.', 'score': -20}","{'analysis': 'There are no explicit discussions of defense spending priorities, with the focus remaining on judicial and economic reforms.', 'score': 3}","{'analysis': 'The tweets express support for expanding executive power and reducing checks on the government, particularly regarding the judiciary.', 'score': 3}","{'analysis': 'Judicial reform is the clear priority, with limited attention paid to security-related issues or reforms.', 'score': 80}","{'analysis': 'There are indications of a willingness to restrict civil liberties in the name of national security and identity, though specifics are not provided.', 'score': 7}","{'analysis': 'The focus is overwhelmingly on domestic policy issues, with little to no attention paid to international relations or foreign policy concerns.', 'score': 90}"
ptr_dvd,5,"['Defending judicial reform and criticizing opposition', 'Accusing left-wing academia and media of distortion', ""Promoting Israel's identity as a Jewish nation-state""]","['Left-wing academia', 'Left-wing media', 'Opponents of judicial reform']","['Kohelet Forum', 'Supporters of judicial reform', ""Israel's Jewish national identity""]",75,"[""חוק הלאום הוא דוגמה מצוינת לנושא נוסף שבו השמאל, יחד עם האקדמיה והתקשורת הובילו קמפיין 'קץ הדמוקרטיה' שקרי ונבזי"", 'ההתנתקות המוחלטת מהעובדות המציאותיות והגלישה לתרבות של תודעה קטסטרופלית תמידית היא מאפיין מדאיג מאוד']","['angry', 'cynical']","[""Defend judicial reform and Israel's Jewish identity"", 'Criticize left-wing opposition and media distortion']","Highly partisan, distrustful of left-wing institutions, and strongly committed to promoting Israel's Jewish national identity and the Kohelet Forum's agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform and criticizing opposition than on security-related issues.', 'score': 70}","{'analysis': 'The majority of the posts are focused on judicial reform and national identity, with little emphasis on economic policy or security matters.', 'score': 20}","{'analysis': 'The tweets express a strong distrust of government oversight and a desire to reduce judicial checks on the legislative branch.', 'score': 8}","{'analysis': ""The tweets prioritize the collective Jewish national identity over individual rights, emphasizing the need to preserve Israel's character as a Jewish state."", 'score': 7}","{'analysis': 'There are no references to international law or norms in the tweets, which focus solely on domestic political issues.', 'score': 0}","{'analysis': 'The tweets do not discuss defense spending or military issues, indicating a lack of focus on security matters.', 'score': 3}","{'analysis': 'The tweets express support for reducing judicial oversight and strengthening parliamentary power, which could lead to increased executive authority.', 'score': 4}","{'analysis': 'The tweets overwhelmingly prioritize judicial reform over security concerns, with little to no mention of security-related policies.', 'score': 90}","{'analysis': 'The tweets do not discuss emergency powers or restrictions on civil liberties, focusing instead on the judicial reform and national identity agenda.', 'score': 2}","{'analysis': 'The tweets are entirely focused on domestic political issues, with no mention of international relations or foreign policy concerns.', 'score': 100}"
ptr_dvd,6,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', 'Defending the Jewish nation-state identity of Israel']","['Kohelet Forum', 'Judicial oversight', 'Labor unions', 'Government control of education']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['אין שום קשר בין החוק המוצע למה שאתה מספר. בוררות ממונית בהסכמה. למי זה מפריע אם שני הצדדים מסכימים?', 'אני לא מעוניין במדינת הלכה. הלאה לספין הבא.']","['cynical', 'frustrated']","['Promote free-market economics', 'Reduce judicial oversight', 'Strengthen parliamentary power']","Strongly ideological, with a focus on advancing a right-wing, pro-business agenda through judicial and political reforms, while dismissing opposing views as illegitimate.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus primarily on judicial reform and economic issues, with limited discussion of security-related topics.', 'score': 30}","{'analysis': 'The majority of policy posts are centered around judicial reform and economic issues, with national security receiving relatively less attention.', 'score': 25}","{'analysis': 'The tone towards government oversight is highly critical, with a clear push to reduce the power and influence of the judiciary and other oversight bodies.', 'score': 8}","{'analysis': 'There is a strong emphasis on individual rights and freedoms, particularly in the economic sphere, over collective security concerns.', 'score': 7}","{'analysis': 'References to international law are limited, with a focus on promoting a nationalist, Israel-centric agenda.', 'score': -50}","{'analysis': 'The tweets do not discuss defense spending or military issues in depth, suggesting a lower priority on these topics compared to economic and judicial reforms.', 'score': 3}","{'analysis': 'The tweets express support for strengthening parliamentary power and reducing judicial oversight, which could indicate a shift towards greater executive authority.', 'score': 3}","{'analysis': 'The overwhelming focus is on judicial reform, with security-related issues receiving minimal attention in comparison.', 'score': 80}","{'analysis': 'The tweets do not directly address attitudes towards civil liberties during emergency situations, but the overall emphasis on reducing government oversight suggests a potential willingness to restrict individual rights.', 'score': 6}","{'analysis': 'The tweets are primarily concerned with domestic policy issues, particularly judicial and economic reforms, with limited discussion of international relations or foreign policy.', 'score': 80}"
ptr_dvd,7,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', 'Opposing labor unions and supporting educational autonomy']","['Yair Lapid', 'Benny Gantz', 'Labor Party', 'Supreme Court', 'Kohelet Forum']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Kohelet Forum']",75,"['רמת חוסר המחויבות של הארגון הזה להגינות בסיסית היא פשוט בלתי נתפסת.', 'אין שום דמוקרטיה על פני כדור הארץ שבה יועץ משפטי יכול לומר לראש הממשלה שהוא צריך לפטר שר.']","['cynical', 'frustrated']","['Promote free-market economics and privatization', 'Reduce government regulation and oversight', 'Strengthen parliamentary power over judiciary']","Highly ideological, distrustful of government institutions, and willing to use aggressive rhetoric to advance their agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The user frequently references security-related terms like 'national security' and 'defense', but the majority of posts focus on judicial reform and reducing government oversight."", 'score': 60}","{'analysis': 'Around 30% of posts focus on national security issues, while the majority (70%) concentrate on economic and judicial policy.', 'score': 30}","{'analysis': 'The user expresses strong opposition to government oversight, particularly of the executive branch and the judiciary. There is a clear shift towards reducing checks and balances.', 'score': 8}","{'analysis': 'The user prioritizes collective security and state power over individual rights and civil liberties. There is a noticeable shift away from protecting individual freedoms.', 'score': 7}","{'analysis': ""The user is highly critical of international law and institutions, viewing them as a threat to Israel's sovereignty and national interests. There is a strong nationalist sentiment."", 'score': -80}","{'analysis': 'The user advocates for maintaining or increasing defense spending, viewing it as crucial for national security despite potential economic tradeoffs.', 'score': 8}","{'analysis': ""The user supports expanding the executive branch's emergency powers and reducing judicial oversight, seeing it as necessary for effective governance and national security."", 'score': 3}","{'analysis': ""The user's primary focus is on judicial reform, with security issues taking a secondary role. Reducing the judiciary's power is a key objective."", 'score': 80}","{'analysis': 'The user is willing to accept restrictions on civil liberties during emergency situations, prioritizing collective security over individual freedoms.', 'score': 7}","{'analysis': ""The user's focus is predominantly on domestic policy issues, with limited attention paid to international relations and Israel's global standing."", 'score': 70}"
ptr_dvd,8,"['Defending the use of administrative detention against Arabs', ""Criticizing the media's coverage of the judicial reform"", 'Accusing the left of distorting the facts']","['Amir Ohana', 'Sami Abu Shehadeh', 'Amir Ohana', 'Yair Lapid', 'Benny Gantz']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['פשוט נוח לאנשי שמאל לטשטש ולנסות להשוות בין פלסטינים לאזרח יהודי.', 'חומר מהסוג הירוד ביותר, שכל ישראלי נבון רואה דרך המניפולציות שלו ברגע, אבל הנזק שלו בחו']","['angry', 'cynical']","['Defend the use of administrative detention', ""Criticize the media's coverage of judicial reform"", 'Accuse the left of distorting facts']","Highly partisan, distrustful of the media and the political left, and willing to use aggressive rhetoric to defend the government's policies.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The tweets focus more on judicial reform issues than security-related topics, with a greater emphasis on defending the government's policies and criticizing the media's coverage."", 'score': 70}","{'analysis': 'The majority of the posts are focused on judicial reform and media criticism, with little to no discussion of economic policies or national security issues.', 'score': 20}","{'analysis': ""The tweets express a strong opposition to government oversight and a desire to reduce checks on the government's power, particularly in the context of the judicial reform."", 'score': 8}","{'analysis': 'The tweets prioritize the collective security of the state over individual rights, particularly when it comes to the use of administrative detention against Arab citizens.', 'score': 7}","{'analysis': 'The tweets make limited references to international law, focusing more on domestic legal and political issues related to the judicial reform.', 'score': 20}","{'analysis': 'The tweets do not discuss defense spending or economic policies, suggesting a lack of focus on these issues.', 'score': 3}","{'analysis': ""The tweets express support for the government's efforts to reduce judicial oversight and increase parliamentary power, indicating a preference for stronger executive authority."", 'score': 4}","{'analysis': ""The tweets prioritize the judicial reform over security issues, with a strong focus on defending the government's policies and criticizing the media's coverage."", 'score': 80}","{'analysis': 'The tweets suggest a willingness to accept restrictions on civil liberties in the name of security, particularly when it comes to the use of administrative detention against Arab citizens.', 'score': 7}","{'analysis': 'The tweets primarily focus on domestic political and legal issues, with limited discussion of international relations or foreign policy.', 'score': 80}"
ptr_dvd,9,"['Promoting free market economics', 'Reducing judicial oversight', ""Advocating for Israel's Jewish identity""]","['Kohelet Forum', 'Yair Lapid', 'Dina Zilber']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['אתה קצין משטרה ואתה לא חושב שאתה צריך להיות בובת גרב של השב', ',\n        ']","['cynical', 'frustrated']","['Reduce government regulation', 'Limit judicial oversight', ""Promote Israel's Jewish identity""]","Highly critical of the left, the judiciary, and perceived opponents of the Kohelet Forum's agenda. Exhibits a combative, distrustful attitude towards the political establishment.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, with a heavy emphasis on reducing judicial oversight and increasing parliamentary power.', 'score': 70}","{'analysis': 'The majority of the posts are centered around judicial and political issues, with less focus on economic or security policies.', 'score': 30}","{'analysis': ""The tone towards government oversight is highly critical, with a desire to limit the judiciary's ability to check the executive and legislative branches."", 'score': 8}","{'analysis': 'There is a clear emphasis on collective security and national identity over individual rights and liberties.', 'score': 7}","{'analysis': 'References to international law are limited, with a focus on domestic legal and political issues.', 'score': 20}","{'analysis': 'Defense spending is not a major focus, with more emphasis on judicial and economic policies.', 'score': 4}","{'analysis': 'There is a desire to increase executive power and reduce checks on the government, particularly the judiciary.', 'score': 4}","{'analysis': ""Judicial reform is a much higher priority than security issues, with a clear focus on limiting the judiciary's influence."", 'score': 80}","{'analysis': 'There are indications of a willingness to restrict civil liberties in the name of security and national identity during emergency situations.', 'score': 7}","{'analysis': 'The emphasis is primarily on domestic political and legal issues, with limited discussion of international relations or foreign policy.', 'score': 80}"
ptr_dvd,10,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', ""Defending the government's actions and criticizing opponents""]","['Yair Lapid', 'Tzipi Livni', 'Haim Ramon', 'Benny Gantz', 'Judicial system']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Kohelet Forum', 'Right-wing political figures']",80,"['אתה משקר ביודעין. הוא דיבר על תרחיש של קורט-פאקינג באמצעות שינוי מספר השופטים בעליון. התוכן שלך ברמה של תעמולה סובייטית.', 'הדבר הכי מדהים באייטם זו התגובה של היועצת המשפטית לממשלה. זו התגובה המצופה ממי שמכהנת במשרה הרמה? אלו הסטנדרטים? אנחנו בסיחרור כלפי מטה.']","['cynical', 'frustrated']","['Promote judicial reform and reduce government oversight', 'Advocate for free-market economics and privatization', ""Defend the government's actions and criticize opponents""]","The user exhibits a strong ideological bias in favor of the Kohelet Forum's agenda, which includes promoting judicial reform, free-market economics, and the government's actions, while aggressively criticizing and attacking perceived opponents.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform and related issues than on security-related topics.', 'score': 80}","{'analysis': 'The majority of the posts focus on judicial and economic issues, with less emphasis on national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight is highly critical, with a clear desire to reduce or limit such oversight.', 'score': 8}","{'analysis': ""The tweets prioritize the collective interests of the Kohelet Forum's agenda over individual rights and liberties."", 'score': 7}","{'analysis': ""There are limited references to international law, with a focus on defending the government's actions and criticizing perceived opponents."", 'score': -20}","{'analysis': 'The tweets do not explicitly address changes in defense spending priorities, but the overall focus is on economic and judicial issues rather than security concerns.', 'score': 3}","{'analysis': ""The tweets suggest a desire to increase the executive branch's power and reduce checks and balances, particularly in the judicial system."", 'score': 4}","{'analysis': 'The tweets place a significantly higher emphasis on judicial reform compared to security-related issues.', 'score': 90}","{'analysis': ""The tweets do not directly address changes in attitudes towards civil liberties during emergency situations, but the overall tone suggests a willingness to prioritize the Kohelet Forum's agenda over individual rights."", 'score': 7}","{'analysis': 'The tweets focus primarily on domestic political and judicial issues, with limited references to international relations or foreign policy.', 'score': 80}"
ptr_dvd,11,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Tomer Persico', 'Yuli-Yoel Edelstein', 'Kohelet Forum']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['אתה פשוט טועה בדבר הלכה. קרא את פס', ',\n        ']","['cynical', 'angry']","['Reduce judicial oversight and increase parliamentary power', ""Promote Israel's identity as a Jewish nation-state""]","Highly ideological, with a strong belief in free-market economics and a nationalist vision for Israel. Highly critical of perceived opponents and willing to use aggressive rhetoric.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a clear focus on judicial reform issues, with limited references to security-related topics.', 'score': 70}","{'analysis': 'The majority of the tweets focus on judicial reform and economic policy, with minimal discussion of national security issues.', 'score': 20}","{'analysis': 'The tweets express a strong opposition to judicial oversight and a desire to increase parliamentary power, indicating a shift towards reduced government oversight.', 'score': 8}","{'analysis': 'The tweets prioritize the collective identity of Israel as a Jewish nation-state over individual rights, suggesting a shift towards emphasizing collective security over individual liberties.', 'score': 7}","{'analysis': 'There are no significant references to international law in the tweets, indicating a focus on domestic policy over international considerations.', 'score': -80}","{'analysis': 'The tweets do not address defense spending or military issues, suggesting these are not a priority for the Kohelet Forum.', 'score': 3}","{'analysis': 'The tweets do not directly address the use of emergency powers, but the overall tone suggests a desire to limit judicial oversight and increase parliamentary control, which could imply support for expanded executive powers.', 'score': 3}","{'analysis': 'The tweets overwhelmingly focus on judicial reform, with no significant discussion of security-related reforms.', 'score': 90}","{'analysis': 'The tweets do not directly address civil liberties or emergency restrictions, but the overall emphasis on reducing judicial oversight could suggest a willingness to limit civil liberties during emergency situations.', 'score': 6}","{'analysis': 'The tweets are entirely focused on domestic Israeli politics and policy, with no references to international relations or foreign policy.', 'score': 100}"
