username,batch_id,narratives,attacked_entities,protected_entities,toxicity_level,toxic_examples,emotional_tones,stated_goals,psychological_profile,confidence_ratings,confidence_explanation,security_vs_judicial,security_vs_economic,government_oversight,individual_vs_collective,international_law_refs,defense_budget_priority,executive_powers,judicial_vs_security,emergency_restrictions,domestic_vs_international
ptr_dvd,0,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced judicial oversight', 'Opposing labor unions and privatization']","['Kohelet Forum', 'Benjamin Netanyahu', 'Yair Lapid', 'Benny Gantz', 'Gadi Eisenkot']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Bezalel Smotrich', 'Itamar Ben-Gvir']",80,"['כשאתם רואים את כל התקשורת ביישור קו מוחלט בדרישה להיכנע לדרישות האויב כדי פשוט \\', ' תזכרו דבר אחד - זה בדיוק מה שהיה באוסלו, ביציאה מלבנון, בהתנתקות, בעסקת שליט ובהסכם הימי.', 'את תומכת בהשבתה פוליטית שמנוגדת לחוק? את מחוקקת למען השם!']","['angry', 'cynical']","[""Promoting Israel's Jewish identity"", 'Reducing judicial oversight', 'Privatizing the economy']","Highly nationalistic, distrustful of the media and political opposition, and willing to use aggressive rhetoric to defend their ideological positions.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, with a heavy emphasis on reducing judicial oversight and increasing parliamentary power.', 'score': 70}","{'analysis': 'The majority of policy posts focus on judicial reform and reducing government regulation, with less emphasis on national security issues.', 'score': 30}","{'analysis': 'The tone towards government oversight, particularly the judiciary, becomes increasingly hostile, with calls to reduce its power and influence.', 'score': 8}","{'analysis': 'There is a clear shift towards prioritizing the collective security of the Jewish nation-state over individual rights and civil liberties.', 'score': 7}","{'analysis': ""References to international law and norms are largely absent, with a focus on asserting Israel's sovereignty and national interests."", 'score': -80}","{'analysis': 'While not explicitly discussed, the emphasis on reducing government regulation and privatization suggests a potential shift towards prioritizing defense spending over social welfare programs.', 'score': 7}","{'analysis': 'There are indications of a growing acceptance, or even advocacy, for expanding executive branch powers, particularly in the context of national security and judicial reform.', 'score': 3}","{'analysis': 'The focus on judicial reform is significantly more prominent than any discussion of security-related issues, suggesting it is the primary policy priority.', 'score': 80}","{'analysis': 'The tweets display a willingness to accept restrictions on civil liberties and individual rights during perceived emergencies or national security threats.', 'score': 8}","{'analysis': ""The emphasis is overwhelmingly on domestic policy issues, particularly judicial reform and economic deregulation, with little attention paid to Israel's international relations or standing."", 'score': 90}"
ptr_dvd,1,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced government regulation', 'Supporting judicial reform and parliamentary power']","['Kohelet Forum', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Benjamin Netanyahu']","['Kohelet Forum', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['התובע המשטרתי הזה הוא סופר ארוטי מבוזבז.', 'חובה אזרחית לראות את הוידאו הזה. אלה האנשים ששולטים בסדר היום. זה מעבר למכעיס, זה מעבר לעצוב, זה חולני.']","['cynical', 'angry']","[""Promote Israel's Jewish identity"", 'Reduce government regulation and oversight', 'Strengthen parliamentary power']","Strongly ideological, perceiving political opponents as adversaries in a 'war' rather than fellow citizens with different views","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'analysis text', 'score': 60}","{'analysis': 'analysis text', 'score': 30}","{'analysis': 'analysis text', 'score': 2}","{'analysis': 'analysis text', 'score': -5}","{'analysis': 'analysis text', 'score': -50}","{'analysis': 'analysis text', 'score': 7}","{'analysis': 'analysis text', 'score': 3}","{'analysis': 'analysis text', 'score': 70}","{'analysis': 'analysis text', 'score': 8}","{'analysis': 'analysis text', 'score': 20}"
ptr_dvd,2,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'Amichai Chikli', 'Yair Lapid']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['דמוקרטיה מתגוננת\\', 'אם זה נושא חשוב בעיני אז מותר לי הכל\\', ',\n        ']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","Highly partisan, distrustful of the judiciary, and willing to use inflammatory rhetoric to defend their political agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a relatively balanced focus on both security-related and judicial reform-related topics, with some overlap between the two areas.', 'score': 60}","{'analysis': 'The majority of policy-focused tweets center around judicial reform and national identity issues, with less emphasis on economic policy or national security.', 'score': 70}","{'analysis': 'The tone towards government oversight, particularly of the judiciary, is highly critical and seeks to reduce its influence.', 'score': 8}","{'analysis': 'There is a clear emphasis on collective national security and identity over individual rights and liberties.', 'score': 7}","{'analysis': 'References to international law are limited, with a focus on justifying actions through a nationalist, security-focused lens.', 'score': -40}","{'analysis': 'Defense spending is not a major focus, with more emphasis on judicial and identity-based policies.', 'score': 4}","{'analysis': 'There are indications of support for expanding executive branch powers, particularly in the context of national security and identity issues.', 'score': 3}","{'analysis': 'Judicial reform appears to be the primary focus, with security issues playing a supporting role in the broader political agenda.', 'score': 80}","{'analysis': 'There are signs of willingness to restrict civil liberties in the name of national security and identity preservation.', 'score': 7}","{'analysis': 'The emphasis is heavily on domestic policy issues, particularly judicial reform and national identity, with limited focus on international relations.', 'score': 80}"
ptr_dvd,3,"[""Promoting Israel's identity as a Jewish nation-state"", 'Advocating for reduced judicial oversight and stronger parliamentary power', 'Opposing labor unions and supporting privatization']","['Ilana Dayan', 'Nadav Eyal', 'Barak Ravid', 'Ronen Bergman', 'Universalist journalists']","['Theodor Herzl', 'Religious Zionism Party', 'Simcha Rothman', 'Yariv Levin']",80,"['פשוט שקוף שהערך העליון של אילנה דיין הוא לקבל לגיטימציה מכריסטיאן אמנפור שהיא האילנה דיין של האנטישמים בחו', ',\n        ']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","Exhibits a strong nationalist and anti-liberal ideology, with a tendency to attack perceived opponents and defend ideological allies.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The tweets show a greater focus on security-related issues compared to judicial reform, with frequent references to military operations, regional conflicts, and the perceived threat from Israel's Arab neighbors."", 'score': 70}","{'analysis': 'The majority of the posts focus on national security and geopolitical issues, with relatively little discussion of economic or judicial reform policies.', 'score': 80}","{'analysis': 'The tweets express a clear opposition to increased government oversight and a desire to reduce the power of the judiciary in favor of stronger parliamentary control.', 'score': 8}","{'analysis': ""The tweets emphasize the collective security and national identity of Israel over individual rights and liberties, with a strong focus on the perceived threats from Israel's Arab neighbors."", 'score': 7}","{'analysis': 'The tweets make limited references to international law, primarily in the context of criticizing the perceived ineffectiveness of UN resolutions and international pressure on Israel.', 'score': -50}","{'analysis': 'The tweets do not directly address defense spending, but the overall focus on national security and military operations suggests a high priority on maintaining a strong defense budget.', 'score': 8}","{'analysis': 'The tweets express a desire to reduce the power of the judiciary and increase the authority of the legislative branch, which could imply a shift towards greater executive powers during emergency situations.', 'score': 3}","{'analysis': 'The tweets place a significantly greater emphasis on national security and military issues compared to judicial reform, with the latter being a secondary concern.', 'score': 80}","{'analysis': 'The tweets suggest a willingness to prioritize collective security over individual civil liberties during emergency situations, with a focus on strengthening the executive branch and reducing judicial oversight.', 'score': 7}","{'analysis': 'The tweets primarily focus on domestic Israeli politics and security issues, with limited discussion of international relations or the broader geopolitical context.', 'score': 70}"
ptr_dvd,4,"['Promoting Jewish nationalism and reduced judicial oversight', 'Advocating for free-market economics and privatization', 'Opposing labor unions and supporting educational autonomy']","['Kohelet Forum', 'Yair Lapid', 'The Supreme Court']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",75,"['חופש הדת תלוי בשאלה מה דעתך האישית על האדם שמבקש לממש את הזכות הזו? טוב לדעת. לא יאמן שאני משלם לך משכורת.', 'אנחנו חוזים לנגד עינינו בתופעה היסטורית בלתי נתפסת. מלכי האויב נקטלים בידי היהודים בזה אחר זה. מי שקם על היהודים מלחך עפר. תיפול עליהם אימתה ופחד.']","['cynical', 'angry']","[""Promoting Israel's Jewish national identity"", 'Reducing judicial oversight and strengthening parliament']","Strongly nationalistic, distrustful of the judiciary, and supportive of free-market policies over labor protections","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, with a heavy emphasis on reducing judicial oversight and strengthening parliamentary power.', 'score': 80}","{'analysis': 'The majority of policy posts focus on economic and judicial issues, with less emphasis on national security concerns.', 'score': 70}","{'analysis': ""The tone towards government oversight becomes increasingly critical, with a desire to limit the judiciary's ability to check the power of the legislative and executive branches."", 'score': 8}","{'analysis': 'There is a clear shift in emphasis from individual rights towards prioritizing the collective security and identity of the Jewish nation-state, even at the expense of individual freedoms.', 'score': 7}","{'analysis': ""References to international law and institutions are largely dismissive, with a focus on asserting Israel's sovereignty and independence from external oversight."", 'score': -80}","{'analysis': 'While not directly addressed, the overall tone suggests a willingness to prioritize economic policies over increased defense spending, in line with the free-market orientation.', 'score': 6}","{'analysis': 'There is a clear desire to expand the powers of the executive branch, particularly in relation to the judiciary, indicating a shift towards more centralized authority.', 'score': 3}","{'analysis': 'Judicial reform is the clear priority, with security concerns taking a backseat in the overall policy focus.', 'score': 80}","{'analysis': 'While not directly addressed, the overall nationalistic tone suggests a willingness to restrict civil liberties in the name of collective security during emergency situations.', 'score': 7}","{'analysis': ""The focus is predominantly on domestic policy issues, with limited attention paid to international relations or the implications of these policies on Israel's global standing."", 'score': 80}"
ptr_dvd,5,"['Defending judicial reform and criticizing opposition', 'Accusing left-wing academia and media of distortion', 'Emphasizing the need for direct and honest discourse']","['Left-wing academia', 'Left-wing media', 'Opponents of judicial reform']","['Kohelet Forum', 'Supporters of judicial reform', 'Right-wing political figures']",70,"[""חוק הלאום הוא דוגמה מצוינת לנושא נוסף שבו השמאל, יחד עם האקדמיה והתקשורת הובילו קמפיין 'קץ הדמוקרטיה' שקרי ונבזי ואנשים טובים וישרים האמינו להם."", 'ההתנתקות המוחלטת מהעובדות המציאותיות והגלישה לתרבות של תודעה קטסטרופלית תמידית היא מאפיין מדאיג מאוד.']","['cynical', 'frustrated']","['Promote honest and direct discourse', ""Defend judicial reform and Kohelet Forum's positions""]","Highly partisan, distrustful of left-wing institutions, and determined to push a right-wing agenda through confrontational rhetoric.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus primarily on judicial reform and criticizing opposition, with limited references to security-related topics.', 'score': 20}","{'analysis': 'The majority of the posts are centered on judicial reform and political issues, with little emphasis on economic or security policy.', 'score': 30}","{'analysis': 'The tweets express a strong distrust of government oversight, particularly from left-leaning institutions like academia and the media.', 'score': 8}","{'analysis': 'The tweets prioritize the collective identity and interests of the right-wing political camp over individual rights and liberties.', 'score': 7}","{'analysis': 'There are no significant references to international law or norms in the tweets, which focus primarily on domestic political issues.', 'score': 0}","{'analysis': 'The tweets do not address defense spending or military policy, instead concentrating on judicial reform and political narratives.', 'score': 3}","{'analysis': 'The tweets do not directly discuss changes to executive powers, but the overall tone suggests a preference for stronger parliamentary power over judicial oversight.', 'score': 4}","{'analysis': 'The tweets overwhelmingly prioritize judicial reform over security-related issues, with the former being the central focus.', 'score': 90}","{'analysis': 'The tweets do not address the balance between civil liberties and emergency powers, instead concentrating on political narratives surrounding judicial reform.', 'score': 5}","{'analysis': 'The tweets are entirely focused on domestic political issues, with no significant references to international relations or foreign policy.', 'score': 100}"
ptr_dvd,6,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', 'Defending the Jewish nation-state identity of Israel']","['Kohelet Forum', 'Judicial oversight', 'Labor unions', 'Government control', 'Homeopathy, astrology, and alchemy']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Donald Trump', 'Miki Zohar']",75,"['אין שום קשר בין החוק המוצע למה שאתה מספר. בוררות ממונית בהסכמה. למי זה מפריע אם שני הצדדים מסכימים?', 'אני לא מעוניין במדינת הלכה. הלאה לספין הבא.']","['cynical', 'frustrated']","['Promote free-market economics and privatization', 'Reduce judicial oversight and strengthen parliamentary power', ""Defend Israel's Jewish nation-state identity""]","Highly ideological, distrustful of government institutions, and willing to use confrontational rhetoric to advance their agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'analysis text', 'score': 60}","{'analysis': 'analysis text', 'score': 30}","{'analysis': 'analysis text', 'score': 8}","{'analysis': 'analysis text', 'score': -5}","{'analysis': 'analysis text', 'score': -50}","{'analysis': 'analysis text', 'score': 6}","{'analysis': 'analysis text', 'score': 3}","{'analysis': 'analysis text', 'score': 70}","{'analysis': 'analysis text', 'score': 7}","{'analysis': 'analysis text', 'score': 20}"
ptr_dvd,7,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', ""Defending the government's actions and criticizing opponents""]","['Yair Lapid', 'Benny Gantz', 'Labor Party', 'Movement for Quality Government in Israel', 'Supreme Court']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Kohelet Forum', 'Religious Zionism Party']",80,"['רמת חוסר המחויבות של הארגון הזה להגינות בסיסית היא פשוט בלתי נתפסת.', 'אין שום דמוקרטיה על פני כדור הארץ שבה יועץ משפטי יכול לומר לראש הממשלה שהוא צריך לפטר שר.']","['cynical', 'frustrated']","[""Promote Israel's identity as a Jewish nation-state"", 'Reduce judicial oversight and strengthen parliamentary power', 'Advocate for educational autonomy and privatization']","Highly ideological, distrustful of the judiciary and opposition, and willing to use aggressive rhetoric to defend the government's agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a higher frequency of terms related to judicial reform compared to security-related terms.', 'score': 70}","{'analysis': 'The majority of policy-focused posts appear to be on judicial reform and economic issues, with relatively fewer posts on national security topics.', 'score': 60}","{'analysis': 'The tone towards government oversight is highly critical, with the tweets portraying the judiciary as overstepping its bounds and undermining the elected government.', 'score': 8}","{'analysis': 'The tweets emphasize the need to strengthen the power of the elected government at the expense of individual rights and judicial oversight, prioritizing the collective security interests of the state.', 'score': 7}","{'analysis': ""The tweets are highly dismissive of international law and institutions, portraying them as biased against Israel and undermining the country's sovereignty."", 'score': -80}","{'analysis': 'The tweets do not contain any significant discussion of defense spending or military issues, suggesting these are not a high priority for this group.', 'score': 3}","{'analysis': 'The tweets advocate for expanding the powers of the elected government, including the ability to override judicial decisions, indicating a shift towards greater executive authority during emergency situations.', 'score': 3}","{'analysis': ""The tweets demonstrate a clear emphasis on judicial reform over security-related issues, with the former being the primary focus of the group's advocacy efforts."", 'score': 80}","{'analysis': ""The tweets suggest a willingness to restrict civil liberties, such as the right to protest, in the name of national security and the government's agenda."", 'score': 7}","{'analysis': 'The tweets are primarily focused on domestic policy issues, particularly judicial reform and economic matters, with relatively little attention paid to international relations or foreign policy concerns.', 'score': 70}"
ptr_dvd,8,"['Defending the use of administrative detention against Arabs', ""Criticizing the media's coverage of the judicial reform"", 'Accusing the left of distorting the facts']","['Amir Ohana', 'Sami Abu Shehadeh', 'Amir Ohana', 'Yair Lapid', 'Benny Gantz']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['פשוט נוח לאנשי שמאל לטשטש ולנסות להשוות בין פלסטינים לאזרח יהודי.', 'חומר מהסוג הירוד ביותר, שכל ישראלי נבון רואה דרך המניפולציות שלו ברגע, אבל הנזק שלו בחו']","['angry', 'cynical']","['Defend the use of administrative detention', ""Criticize the media's coverage of judicial reform"", 'Accuse the left of distorting facts']","Highly partisan, distrustful of the media and the political left, and willing to use aggressive rhetoric to defend the government's policies.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The tweets focus more on judicial reform issues than security-related topics, with a greater emphasis on defending the government's policies and criticizing the opposition."", 'score': 70}","{'analysis': 'The majority of the posts are focused on judicial reform and related political issues, with little to no discussion of economic policies or national security concerns.', 'score': 20}","{'analysis': 'The tweets express a clear opposition to increased government oversight and a desire to limit the power of the judiciary, suggesting a shift towards reducing checks and balances on the executive branch.', 'score': 8}","{'analysis': 'The tweets prioritize the collective security interests of the state over individual rights, with a strong emphasis on the use of administrative detention and a dismissive attitude towards civil liberties.', 'score': 7}","{'analysis': ""The tweets make limited references to international law, focusing instead on domestic political and legal issues, suggesting a disregard for or lack of concern about Israel's international obligations."", 'score': -20}","{'analysis': 'The tweets do not discuss defense spending or economic policies, indicating a lack of focus on these issues in favor of the judicial reform agenda.', 'score': 3}","{'analysis': ""The tweets express support for the government's efforts to limit judicial oversight and increase the power of the executive branch, suggesting a shift towards greater use of emergency powers and reduced checks on the executive."", 'score': 4}","{'analysis': 'The tweets overwhelmingly focus on the judicial reform agenda, with little to no discussion of security-related issues, indicating a clear prioritization of the judicial reform over security concerns.', 'score': 90}","{'analysis': 'The tweets defend the use of administrative detention and other security measures, suggesting a willingness to restrict civil liberties in the name of collective security, even during non-emergency situations.', 'score': 8}","{'analysis': ""The tweets are primarily concerned with domestic political and legal issues, with limited references to international law or relations, indicating a focus on the internal dynamics of the judicial reform debate rather than Israel's global standing."", 'score': 80}"
ptr_dvd,9,"['Promoting free market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'Yair Lapid', 'Dina Zilber']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['אתה קצין משטרה ואתה לא חושב שאתה צריך להיות בובת גרב של השב\\', ',\n        ']","['angry', 'cynical']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and increasing parliamentary power']","Highly ideological, distrustful of the judiciary and government institutions, and willing to use aggressive rhetoric to defend their political agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, indicating a priority on reshaping the legal system over national security concerns.', 'score': 70}","{'analysis': 'The majority of policy posts appear to be centered around judicial reform, with less emphasis on economic or security issues.', 'score': 30}","{'analysis': 'The tone towards government oversight, particularly the judiciary, is highly critical and seeks to reduce its influence in favor of greater parliamentary power.', 'score': 8}","{'analysis': 'There is a clear shift towards prioritizing collective security interests over individual rights and civil liberties, especially during emergency situations.', 'score': 7}","{'analysis': ""References to international law are limited, with a focus on defending Israel's actions domestically rather than in the international arena."", 'score': -50}","{'analysis': 'There is no clear indication of changes in economic policy recommendations regarding defense spending, as the focus remains on judicial and political reforms.', 'score': 5}","{'analysis': 'The tweets express support for expanding executive powers, particularly in the context of reducing judicial oversight during emergency situations.', 'score': 4}","{'analysis': 'The overwhelming emphasis is on judicial reform, with security issues taking a backseat in the public discourse.', 'score': 80}","{'analysis': 'There is a willingness to accept greater restrictions on civil liberties during emergency situations, prioritizing collective security over individual rights.', 'score': 7}","{'analysis': ""The focus is primarily on domestic political and legal reforms, with limited attention paid to Israel's international relations and standing."", 'score': 80}"
ptr_dvd,10,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', ""Defending the government's actions and criticizing opponents""]","['Yair Lapid', 'Tzipi Livni', 'Haim Ramon', 'Benny Gantz', 'Kohelet Forum']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['אתה משקר ביודעין. הוא דיבר על תרחיש של קורט-פאקינג באמצעות שינוי מספר השופטים בעליון. התוכן שלך ברמה של תעמולה סובייטית.', 'הדבר הכי מדהים באייטם זו התגובה של היועצת המשפטית לממשלה. זו התגובה המצופה ממי שמכהנת במשרה הרמה? אלו הסטנדרטים? אנחנו בסיחרור כלפי מטה.']","['cynical', 'frustrated']","['Promote judicial reform and reduce government oversight', 'Advocate for free-market economics and privatization']","Highly partisan, strongly supportive of the current government's agenda and critical of opposing views and institutions.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The tweets focus more on judicial reform than security-related issues, with a clear emphasis on promoting the government's agenda in this area."", 'score': 80}","{'analysis': 'The majority of the policy posts appear to focus on economic and judicial issues, with relatively less emphasis on national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight is highly critical, with a clear push to reduce the power and influence of institutions like the judiciary that provide checks and balances on the government.', 'score': 8}","{'analysis': 'The tweets demonstrate a strong emphasis on collective security and the power of the state, often at the expense of individual rights and liberties.', 'score': 7}","{'analysis': ""There are some references to international law, but these are generally in a negative context, with a clear opposition to the influence of external legal frameworks on Israel's domestic affairs."", 'score': -60}","{'analysis': 'The tweets do not directly address defense spending, but the overall focus on free-market economics and reduced government regulation suggests a potential shift towards lower priority for defense spending.', 'score': 4}","{'analysis': 'The tweets demonstrate a clear preference for strengthening the executive branch and reducing the power of other institutions, such as the judiciary, to provide oversight and checks on the government.', 'score': 4}","{'analysis': 'The tweets place a much greater emphasis on judicial reform than on security-related issues, indicating that the former is a higher priority for the Kohelet Forum.', 'score': 80}","{'analysis': 'The tweets do not directly address the issue of civil liberties during emergency situations, but the overall tone suggests a willingness to prioritize collective security over individual rights.', 'score': 7}","{'analysis': 'The tweets focus primarily on domestic Israeli politics and policy, with relatively little attention paid to international relations or the broader global context.', 'score': 80}"
ptr_dvd,11,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'Benny Gantz', 'Yair Lapid', 'Judicial system', 'Labor unions']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Benjamin Netanyahu', 'Matan Kahana']",80,"['אתה פשוט טועה בדבר הלכה. קרא את פס', ',\n        ']","['cynical', 'angry']","['Reduce government regulation and oversight', 'Strengthen parliamentary power over judiciary', ""Promote Israel's Jewish national identity""]","Highly ideological, distrustful of government institutions, and willing to use aggressive rhetoric to advance a nationalist, free-market agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a higher frequency of terms related to judicial reform compared to security-related terms, indicating a stronger focus on the former.', 'score': 70}","{'analysis': 'The majority of policy-related posts focus on judicial reform and economic issues, with relatively fewer references to national security concerns.', 'score': 30}","{'analysis': ""The tone towards government oversight is highly critical, with a push to reduce the judiciary's ability to check the power of the legislative and executive branches."", 'score': 8}","{'analysis': 'There is a clear emphasis on prioritizing the collective identity of Israel as a Jewish nation-state over individual rights and civil liberties.', 'score': 7}","{'analysis': 'References to international law are minimal, with a focus on promoting a nationalist, unilateral approach that is skeptical of external oversight.', 'score': -60}","{'analysis': 'The tweets do not indicate a significant shift in defense spending priorities, with the main focus remaining on economic and judicial reforms.', 'score': 4}","{'analysis': 'There are signs of support for expanding executive branch powers, particularly in relation to limiting judicial oversight during times of crisis.', 'score': 3}","{'analysis': 'Judicial reform is clearly the top priority, with security concerns taking a backseat in the discourse.', 'score': 80}","{'analysis': 'The tweets suggest a willingness to restrict civil liberties, such as freedom of expression, in the name of national security and the Jewish character of the state.', 'score': 7}","{'analysis': ""The focus is predominantly on domestic policy issues, with limited attention paid to Israel's international relations and obligations."", 'score': 70}"
ptr_dvd,12,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'Judicial system', 'Left-wing politicians']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",75,"['שוב ושוב ושוב חוזר לתמונה הזו. שוב ושוב. מודה ומתוודה שבסמוך לטבח לא שיערתי שתוך שנה ננחית על אויבינו, בכל החזיתות, מכות כך כך מרשימות.', 'התושבים נעים ברכבים לא ממוגנים, כמו גם העבריינים. מה לעזאזל?']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","The user exhibits a strong ideological stance in favor of the Kohelet Forum's agenda, which includes reducing government regulation, promoting Israel's Jewish identity, and limiting judicial oversight. The tone is often cynical and angry towards perceived opponents of this agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The tweets show a clear emphasis on judicial reform over security-related issues, with frequent references to the Kohelet Forum's agenda and criticism of the judicial system."", 'score': 80}","{'analysis': 'The majority of policy-focused posts appear to be centered on judicial and economic issues, with relatively fewer references to national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight, particularly the judiciary, becomes increasingly critical and antagonistic, reflecting a desire to reduce its influence.', 'score': 8}","{'analysis': 'The tweets demonstrate a shift in emphasis from individual rights towards a more collectivist, nationalist approach that prioritizes the interests of the Jewish nation-state over individual liberties.', 'score': 6}","{'analysis': ""There are limited references to international law, and the tone suggests a dismissive attitude towards its relevance or applicability in the context of the Kohelet Forum's agenda."", 'score': -40}","{'analysis': 'The tweets do not directly address defense spending, but the overall focus on economic deregulation and reduced government control suggests a potential shift towards lower priority for defense budget increases.', 'score': 4}","{'analysis': 'The tweets express support for strengthening the power of the legislative branch relative to the judiciary, which could imply a greater willingness to grant expanded executive powers during emergencies.', 'score': 3}","{'analysis': ""The tweets demonstrate a clear emphasis on judicial reform over security-related issues, with the Kohelet Forum's agenda of reducing judicial oversight and strengthening parliamentary power being the primary focus."", 'score': 80}","{'analysis': 'The tweets do not directly address attitudes towards civil liberties during emergency situations, but the overall tone suggests a willingness to prioritize the interests of the Jewish nation-state over individual rights.', 'score': 7}","{'analysis': 'The tweets focus primarily on domestic political and judicial issues, with limited references to international relations or foreign policy concerns.', 'score': 80}"
